#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, string, float, string, string, string, string, float
dataproduct_type,obs_collection,instrument,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,obs_title,t_obs_release,objID,s_region,jpegURL,obsid,distance
image,HST,WFC3/UVIS,HLA,F555W,OPTICAL,NGC2019,,hst_11714_91_wfc3_uvis_f555w,82.991931693696,-70.1614551841305,11714,Bond,3,55132.99796,55133.00539,120,,55133.09603,2014931190,POLYGON J2000 82.97044100 -70.16511390 83.00372000 -70.16527190 83.00371014 -70.16521084 83.00191770 -70.15410120 83.00173836 -70.15410036 83.00172850 -70.15403920 82.96846760 -70.15388090 82.97025180 -70.16505200 82.97043125 -70.16505287 82.97044100 -70.16511390,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11714_91_wfc3_uvis_f555w&size=ALL&format=jpeg&output_size=256,2004551097,2934.79895059119
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB702040,77.37351183247,-69.12887932308,13379,MILONE,3,56740.47542,56740.49343,1422,Multiple stellar populations in the young Large Magellanic Cloud cluster NGC1856,57115.59185,2012921244,POLYGON 77.40524388 -69.10000158 77.28764606 -69.11619046 77.34160979 -69.15775565 77.4602231 -69.14085123 77.40524388 -69.10000158 77.40524388 -69.10000158,http://archive.stsci.edu/hst/previews/ICB7/ICB702040_256.jpg,2003855880,4874.09814672702
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB702030,77.37351183247,-69.12887932308,13379,MILONE,3,56740.47236,56740.50336,794,Multiple stellar populations in the young Large Magellanic Cloud cluster NGC1856,57340,2012921243,POLYGON 77.40523572 -69.10000033 77.2876425 -69.11619347 77.34161811 -69.1577567 77.46022659 -69.14084798 77.40523572 -69.10000033 77.40523572 -69.10000033,http://archive.stsci.edu/hst/previews/ICB7/ICB702030_256.jpg,2003855879,4874.09982116107
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB704040,77.37779746043,-69.12817577705,13379,MILONE,3,56819.78288,56819.80089,1422,Multiple stellar populations in the young Large Magellanic Cloud cluster NGC1856,57186.68611,2012921248,POLYGON 77.41479044 -69.09778795 77.29734961 -69.11630551 77.3425811 -69.15883422 77.45832137 -69.13997773 77.41479044 -69.09778795 77.41479044 -69.09778795,http://archive.stsci.edu/hst/previews/ICB7/ICB704040_256.jpg,2003855884,4877.74628268989
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB704030,77.37779746043,-69.12817577705,13379,MILONE,3,56819.77983,56819.81082,794,Multiple stellar populations in the young Large Magellanic Cloud cluster NGC1856,57340,2012921247,POLYGON 77.41478886 -69.09778771 77.29734902 -69.11630607 77.34258281 -69.15883447 77.45832206 -69.13997718 77.41478886 -69.09778771 77.41478886 -69.09778771,http://archive.stsci.edu/hst/previews/ICB7/ICB704030_256.jpg,2003855883,4877.7464548793
image,HST,WFC3/UVIS,DADS,F475W,OPTICAL,DEML249,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO07010,84.03083333333,-70.64501666667,13282,CHU,3,56705.93926,56706.00441,1050,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57071.18709,2012921593,POLYGON 83.99336768 -70.61660006 83.93847072 -70.65770281 84.06834909 -70.67345036 84.12220658 -70.63161978 83.99336768 -70.61660006 83.99336768 -70.61660006,http://archive.stsci.edu/hst/previews/ICCO/ICCO07010_256.jpg,2003856229,4890.3720687753
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,DEML249,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO07020,84.03083333333,-70.64501666667,13282,CHU,3,56705.95591,56706.01164,1170,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57071.18795,2012921594,POLYGON 83.99337042 -70.6165997 83.93846957 -70.65770188 84.06834644 -70.67345078 84.1222079 -70.63162076 83.99337042 -70.6165997 83.99337042 -70.6165997,http://archive.stsci.edu/hst/previews/ICCO/ICCO07020_256.jpg,2003856230,4890.37386166067
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,DEML249,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO07040,84.03083333333,-70.64501666667,13282,CHU,3,56706.0609,56706.09142,1111,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57071.39207,2012921596,POLYGON 83.99337042 -70.6165997 83.93846957 -70.65770188 84.06834644 -70.67345078 84.1222079 -70.63162076 83.99337042 -70.6165997 83.99337042 -70.6165997,http://archive.stsci.edu/hst/previews/ICCO/ICCO07040_256.jpg,2003856232,4890.37386166067
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,IC1Y01040,77.37678284248,-69.12938134779,13011,PUZIA,3,56608.37506,56608.43244,861,Searching for the H-alpha 'Smoking Gun' of Prolonged Star Cluster Formation,56973.54325,2012918440,POLYGON 77.32659963 -69.11080956 77.30912464 -69.13223279 77.42737125 -69.14804323 77.44565357 -69.12645474 77.32659963 -69.11080956 77.32659963 -69.11080956,http://archive.stsci.edu/hst/previews/IC1Y/IC1Y01040_256.jpg,2003853076,4898.8602168605
image,HST,WFC3/UVIS,DADS,F438W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,IC1Y01050,77.37678284248,-69.12938134779,13011,PUZIA,3,56608.37745,56608.44814,1045,Searching for the H-alpha 'Smoking Gun' of Prolonged Star Cluster Formation,56973.54325,2012918441,POLYGON 77.32659963 -69.11080956 77.30912464 -69.13223279 77.42737125 -69.14804323 77.44565357 -69.12645474 77.32659963 -69.11080956 77.32659963 -69.11080956,http://archive.stsci.edu/hst/previews/IC1Y/IC1Y01050_256.jpg,2003853077,4898.8602168605
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,IC1Y01070,77.376625,-69.12927777778,13011,PUZIA,3,56608.44991,56608.48102,700,Searching for the H-alpha 'Smoking Gun' of Prolonged Star Cluster Formation,56973.54652,2012918443,POLYGON 77.32644222 -69.11070589 77.308967 -69.13212909 77.42721284 -69.14793974 77.44549537 -69.12635128 77.32644222 -69.11070589 77.32644222 -69.11070589,http://archive.stsci.edu/hst/previews/IC1Y/IC1Y01070_256.jpg,2003853079,4899.21510933408
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB703040,77.37531976521,-69.12819488825,13379,MILONE,3,56795.04641,56795.06442,1422,Multiple stellar populations in the young Large Magellanic Cloud cluster NGC1856,57161.6875,2012921246,POLYGON 77.34277238 -69.09716728 77.29426926 -69.13957156 77.40985518 -69.15895137 77.45621808 -69.11676078 77.34277238 -69.09716728 77.34277238 -69.09716728,http://archive.stsci.edu/hst/previews/ICB7/ICB703040_256.jpg,2003855882,4900.33683033362
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB703030,77.37531976521,-69.12819488825,13379,MILONE,3,56795.04336,56795.11458,794,Multiple stellar populations in the young Large Magellanic Cloud cluster NGC1856,57340,2012921245,POLYGON 77.34277414 -69.09716705 77.29426855 -69.13957097 77.40985333 -69.15895164 77.4562187 -69.11676138 77.34277414 -69.09716705 77.34277414 -69.09716705,http://archive.stsci.edu/hst/previews/ICB7/ICB703030_256.jpg,2003855881,4900.33848016115
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB701030,77.37360859093,-69.12976160614,13379,MILONE,3,56697.33559,56697.39583,794,Multiple stellar populations in the young Large Magellanic Cloud cluster NGC1856,57340,2012921241,POLYGON 77.34019835 -69.1011251 77.28705846 -69.14189338 77.40705314 -69.15841591 77.45928433 -69.11691684 77.34019835 -69.1011251 77.34019835 -69.1011251,http://archive.stsci.edu/hst/previews/ICB7/ICB701030_256.jpg,2003855877,4904.41285039663
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1856,GLOBULAR CLUSTER;STELLAR CLUSTER,ICB701040,77.37360859093,-69.12976160614,13379,MILONE,3,56697.36789,56697.3859,1422,Multiple stellar populations in the young Large Magellanic Cloud cluster NGC1856,57062.52917,2012921242,POLYGON 77.34020635 -69.10112403 77.28705528 -69.14189046 77.40704542 -69.15841716 77.459288 -69.11691991 77.34020635 -69.10112403 77.34020635 -69.10112403,http://archive.stsci.edu/hst/previews/ICB7/ICB701040_256.jpg,2003855878,4904.41952893659
image,HST,WFC3/UVIS,DADS,F475W,OPTICAL,DEML249,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO07J9Q,84.03083333333,-70.64501666667,13282,CHU,3,56705.93744,56705.93767,20,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57071.03352,2012736257,POLYGON ICRS  84.08980780 -70.62820962  84.03536035 -70.66968247  83.97142428 -70.66191209  84.02638618 -70.62079114  84.08980780 -70.62820962,http://archive.stsci.edu/hst/previews/ICCO/ICCO07J9Q_256.jpg,2002977635,4930.82724776055
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,DEML249,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO07JPQ,84.03083333333,-70.64501666667,13282,CHU,3,56706.01315,56706.01338,20,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57071.18378,2012736258,POLYGON ICRS  84.08980780 -70.62820962  84.03536035 -70.66968247  83.97142428 -70.66191209  84.02638618 -70.62079114  84.08980780 -70.62820962,http://archive.stsci.edu/hst/previews/ICCO/ICCO07JPQ_256.jpg,2002977642,4930.82724776055
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,DEML249,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO07KRQ,84.03083333333,-70.64501666667,13282,CHU,3,56706.09297,56706.09321,20,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57071.39161,2012736259,POLYGON ICRS  84.08980780 -70.62820962  84.03536035 -70.66968247  83.97142428 -70.66191209  84.02638618 -70.62079114  84.08980780 -70.62820962,http://archive.stsci.edu/hst/previews/ICCO/ICCO07KRQ_256.jpg,2002977649,4930.82724776055
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,051906.7-682137.4,EXT-STAR;YSO,IC2O03040,79.777875,-68.36038888889,12941,STEPHENS,3,56230.76623,56230.83772,1193,Probing Isolated Massive Star Formation in the LMC,56595.9574,2012918900,POLYGON 79.84191581 -68.33660223 79.71924508 -68.33240052 79.7157916 -68.37772759 79.83717875 -68.38240343 79.84191581 -68.33660223 79.84191581 -68.33660223,http://archive.stsci.edu/hst/previews/IC2O/IC2O03040_256.jpg,2003853536,5128.4414092945
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,051906.7-682137.4,EXT-STAR;YSO,IC2O03060,79.777875,-68.36038888889,12941,STEPHENS,3,56230.77903,56230.85668,2666,Probing Isolated Massive Star Formation in the LMC,56596.02718,2012918902,POLYGON 79.84191581 -68.33660223 79.71924508 -68.33240052 79.7157916 -68.37772759 79.83717875 -68.38240343 79.84191581 -68.33660223 79.84191581 -68.33660223,http://archive.stsci.edu/hst/previews/IC2O/IC2O03060_256.jpg,2003853538,5128.4414092945
image,HST,WFC3/UVIS,HLA,F814W,OPTICAL,051906.7-682137.4,,hst_12941_03_wfc3_uvis_f814w,79.7781161306283,-68.3568033734751,12941,Stephens,3,56230.77903,56230.85668,2666,,56596.02718,2014956392,POLYGON J2000 79.84110140 -68.33545100 79.71900982 -68.33117532 79.71887920 -68.33117070 79.71688230 -68.35384690 79.71701305 -68.35385152 79.71695430 -68.35451800 79.71708625 -68.35452267 79.71702760 -68.35518800 79.71709819 -68.35519050 79.71515300 -68.37647320 79.71528594 -68.37647822 79.71522510 -68.37714330 79.71535922 -68.37714836 79.71529840 -68.37781320 79.83701850 -68.38236100 79.83707578 -68.38169595 79.83894670 -68.35995300 79.83881283 -68.35994804 79.83885552 -68.35945149 79.83937870 -68.35946960 79.83939254 -68.35930234 79.83943377 -68.35880426 79.84125400 -68.33679200 79.84112233 -68.33678744 79.84117730 -68.33612200 79.84104634 -68.33611746 79.84110140 -68.33545100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12941_03_wfc3_uvis_f814w&size=ALL&format=jpeg&output_size=256,2004576299,5128.64364737411
image,HST,WFC3/UVIS,HLA,F555W,OPTICAL,051906.7-682137.4,,hst_12941_03_wfc3_uvis_f555w,79.758036938625,-68.3535904532668,12941,Stephens,3,56230.76623,56230.83772,1193,,56595.9574,2014956390,POLYGON J2000 79.71914615 -68.33118109 79.71888360 -68.33117180 79.71688680 -68.35384690 79.71701804 -68.35385154 79.71695930 -68.35451790 79.71709086 -68.35452255 79.71703220 -68.35518800 79.71710656 -68.35519063 79.71516390 -68.37646910 79.71529717 -68.37647413 79.71523640 -68.37713910 79.71537007 -68.37714415 79.71530930 -68.37780920 79.83701590 -68.38235850 79.83894190 -68.35995110 79.83880760 -68.35994613 79.83885016 -68.35945046 79.83937410 -68.35946860 79.84124950 -68.33679200 79.84111732 -68.33678742 79.84117230 -68.33612200 79.84104174 -68.33611748 79.84109680 -68.33545100 79.71914615 -68.33118109,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12941_03_wfc3_uvis_f555w&size=ALL&format=jpeg&output_size=256,2004576297,5128.65323046058
image,HST,WFC3/IR,HLA,F160W,INFRARED,051906.7-682137.4,,hst_12941_03_wfc3_ir_f160w,79.7875252513099,-68.3606320368762,12941,Stephens,3,56230.87944,56230.91403,2096.928,,56596.1011,2014956388,POLYGON J2000 79.72721689 -68.37471053 79.72720730 -68.37482720 79.83158140 -68.37608890 79.83159045 -68.37597230 79.83424470 -68.34172870 79.83388886 -68.34172451 79.83389790 -68.34160770 79.83354079 -68.34160349 79.83354990 -68.34148580 79.83319369 -68.34148160 79.83320280 -68.34136400 79.72934355 -68.34010772 79.72898750 -68.34010330 79.72616520 -68.37446190 79.72652179 -68.37446632 79.72651210 -68.37458410 79.72686977 -68.37458854 79.72686010 -68.37470610 79.72721689 -68.37471053,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12941_03_wfc3_ir_f160w&size=ALL&format=jpeg&output_size=256,2004576295,5152.3161342638
image,HST,WFC3/IR,HLA,F110W,INFRARED,051906.7-682137.4,,hst_12941_03_wfc3_ir_f110w,79.8007327920921,-68.3652637165562,12941,Stephens,3,56230.87563,56230.90023,897.693,,56596.02735,2014956387,POLYGON J2000 79.83353357 -68.34160490 79.83354270 -68.34148710 79.72934240 -68.34022770 79.72651910 -68.37458270 79.72687688 -68.37458714 79.72686720 -68.37470480 79.72722399 -68.37470922 79.72721440 -68.37482580 79.83157260 -68.37608660 79.83158167 -68.37596990 79.83423750 -68.34173000 79.83388156 -68.34172581 79.83389060 -68.34160910 79.83353357 -68.34160490,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12941_03_wfc3_ir_f110w&size=ALL&format=jpeg&output_size=256,2004576294,5152.32713786687
image,HST,WFC3/IR,DADS,F160W,INFRARED,051906.7-682137.4,EXT-STAR;YSO,IC2O03080,79.777875,-68.36038888889,12941,STEPHENS,3,56230.87944,56230.90637,1497.695619,Probing Isolated Massive Star Formation in the LMC,56596.1011,2012918904,POLYGON 79.83263779 -68.34202898 79.73060859 -68.34078034 79.72647768 -68.37481614 79.83122226 -68.3760945 79.83263779 -68.34202898 79.83263779 -68.34202898,http://archive.stsci.edu/hst/previews/IC2O/IC2O03080_256.jpg,2003853540,5152.41923522847
image,HST,WFC3/IR,DADS,F110W,INFRARED,051906.7-682137.4,EXT-STAR;YSO,IC2O03070,79.777875,-68.36038888889,12941,STEPHENS,3,56230.87563,56230.90023,897.693786,Probing Isolated Massive Star Formation in the LMC,56596.02735,2012918903,POLYGON 79.83263757 -68.34202888 79.73060835 -68.34078043 79.72647791 -68.37481625 79.83122251 -68.37609441 79.83263757 -68.34202888 79.83263757 -68.34202888,http://archive.stsci.edu/hst/previews/IC2O/IC2O03070_256.jpg,2003853539,5152.41946294165
image,HST,WFC3/UVIS,DADS,F275W,UV,NGC-1850,GLOBULAR CLUSTER;STELLAR CLUSTER,ICZA01050,77.19066559186,-68.76099879541,14174,GOUDFROOIJ,3,57317.52422,57317.57494,1720,Probing Extended Star Formation in the Young Massive Cluster NGC 1850,57683.62525,2014250113,POLYGON 77.25577395 -68.75290435 77.1315672 -68.74641646 77.12670039 -68.76892499 77.25021662 -68.77563536 77.25577395 -68.75290435 77.25577395 -68.75290435,http://archive.stsci.edu/hst/previews/ICZA/ICZA01050_256.jpg,2004351899,5834.34545221254
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,NGC-1850,GLOBULAR CLUSTER;STELLAR CLUSTER,ICZA01040,77.19066559186,-68.76099879541,14174,GOUDFROOIJ,3,57317.52223,57317.6677,797,Probing Extended Star Formation in the Young Massive Cluster NGC 1850,57683.77216,2014250112,POLYGON 77.25577384 -68.75290431 77.13156707 -68.7464165 77.12670037 -68.76892504 77.25021663 -68.77563532 77.25577384 -68.75290431 77.25577384 -68.75290431,http://archive.stsci.edu/hst/previews/ICZA/ICZA01040_256.jpg,2004351898,5834.34553249785
image,HST,WFC3/UVIS,DADS,F438W,OPTICAL,NGC1850,GLOBULAR CLUSTER;OPEN CLUSTER;STELLAR CLUSTER,ICZ601010,77.18842666667,-68.76196944444,14069,BASTIAN,3,57375.66183,57375.80856,1045,Searching For Multiple Populations in Massive Young and Intermediate Age Clusters,57742.33721,2014315594,POLYGON 77.18495657 -68.73621613 77.13315762 -68.74825922 77.19195083 -68.78787644 77.24476363 -68.77591352 77.18495657 -68.73621613 77.18495657 -68.73621613,http://archive.stsci.edu/hst/previews/ICZ6/ICZ601010_256.jpg,2004374666,5839.25296779738
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC1850,GLOBULAR CLUSTER;OPEN CLUSTER;STELLAR CLUSTER,ICZ601030,77.18842666667,-68.76196944444,14069,BASTIAN,3,57375.74144,57375.85785,2555,Searching For Multiple Populations in Massive Young and Intermediate Age Clusters,57742.33758,2014315596,POLYGON 77.18495657 -68.73621613 77.13315762 -68.74825922 77.19195083 -68.78787644 77.24476363 -68.77591352 77.18495657 -68.73621613 77.18495657 -68.73621613,http://archive.stsci.edu/hst/previews/ICZ6/ICZ601030_256.jpg,2004374668,5839.25296779738
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,N103B,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO03020,77.25333333333,-68.72638888889,13282,CHU,3,56837.79493,56837.84035,1117,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57202.98611,2012921578,POLYGON 77.25804065 -68.70050738 77.20194987 -68.7101775 77.24861932 -68.75211671 77.30388071 -68.74229394 77.25804065 -68.70050738 77.25804065 -68.70050738,http://archive.stsci.edu/hst/previews/ICCO/ICCO03020_256.jpg,2003856214,5856.77184830405
image,HST,WFC3/UVIS,DADS,F475W,OPTICAL,N103B,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO03010,77.25333333333,-68.72638888889,13282,CHU,3,56837.77333,56837.83373,1050,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57202.98477,2012921577,POLYGON 77.2580364 -68.70050676 77.201947 -68.71017793 77.24862247 -68.75211626 77.30388245 -68.74229245 77.2580364 -68.70050676 77.2580364 -68.70050676,http://archive.stsci.edu/hst/previews/ICCO/ICCO03010_256.jpg,2003856213,5856.77357444636
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,N103B,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO03040,77.25333333333,-68.72638888889,13282,CHU,3,56837.86832,56837.93867,1050,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57203.12366,2012921580,POLYGON 77.2580364 -68.70050676 77.201947 -68.71017793 77.24862247 -68.75211626 77.30388245 -68.74229245 77.2580364 -68.70050676 77.2580364 -68.70050676,http://archive.stsci.edu/hst/previews/ICCO/ICCO03040_256.jpg,2003856216,5856.77357444636
image,HST,WFC3/UVIS,DADS,F475W,OPTICAL,N103B,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO03LAQ,77.25333333333,-68.72638888889,13282,CHU,3,56837.77152,56837.77175,20,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57202.88043,2012736245,POLYGON ICRS  77.24862247 -68.75211626  77.20194700 -68.71017793  77.25803640 -68.70050676  77.30388245 -68.74229245  77.24862247 -68.75211626,http://archive.stsci.edu/hst/previews/ICCO/ICCO03LAQ_256.jpg,2002977575,5856.77357444636
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,N103B,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO03LNQ,77.25333333333,-68.72638888889,13282,CHU,3,56837.84185,56837.84208,20,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57202.98228,2012736246,POLYGON ICRS  77.24862247 -68.75211626  77.20194700 -68.71017793  77.25803640 -68.70050676  77.30388245 -68.74229245  77.24862247 -68.75211626,http://archive.stsci.edu/hst/previews/ICCO/ICCO03LNQ_256.jpg,2002977582,5856.77357444636
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,N103B,EXT-STAR;SUPERNOVA;SUPERNOVA TYPE IA,ICCO03M0Q,77.25333333333,-68.72638888889,13282,CHU,3,56837.94022,56837.94045,20,A Search for Surviving Companions of Type Ia Supernovae in the Large Magellanic Cloud,57203.12047,2012736247,POLYGON ICRS  77.24862247 -68.75211626  77.20194700 -68.71017793  77.25803640 -68.70050676  77.30388245 -68.74229245  77.24862247 -68.75211626,http://archive.stsci.edu/hst/previews/ICCO/ICCO03M0Q_256.jpg,2002977589,5856.77357444636
image,HST,WFC3/IR,HLA,F160W,INFRARED,NGC-1850,,hst_11933_02_wfc3_ir_f160w,77.1690302401743,-68.7242599373591,11933,Riess,3,55400.4773,55400.53731,4805.75,,55400.69288,2014932354,POLYGON J2000 77.21917650 -68.74249890 77.21346800 -68.70406910 77.11896600 -68.70600620 77.12451200 -68.74443910 77.21917650 -68.74249890,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11933_02_wfc3_ir_f160w&size=ALL&format=jpeg&output_size=256,2004552261,5941.18723518132
image,HST,WFC3/IR,HLA,F110W,INFRARED,NGC-1850,,hst_11933_01_wfc3_ir_f110w,77.1687213185487,-68.7241638036226,11933,Riess,3,55404.39909,55404.4591,4805.75,,55404.62506,2014932352,POLYGON J2000 77.12066200 -68.74323880 77.21546340 -68.74355230 77.21669850 -68.70507520 77.12206050 -68.70476240 77.12066200 -68.74323880,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11933_01_wfc3_ir_f110w&size=ALL&format=jpeg&output_size=256,2004552259,5942.51142365477
image,HST,WFC3/IR,HLA,F160W,INFRARED,NGC-1850,,hst_11933_06_wfc3_ir_f160w,77.1790086104559,-68.7220534219057,11933,Riess,3,55625.72437,55625.77804,4299.88,,55626.32286,2014932358,POLYGON J2000 77.18524970 -68.74771180 77.24877970 -68.71688800 77.17278190 -68.69639480 77.10920530 -68.72719010 77.18524970 -68.74771180,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11933_06_wfc3_ir_f160w&size=ALL&format=jpeg&output_size=256,2004552265,5963.51880515103
image,HST,WFC3/UVIS,DADS,F555W,OPTICAL,NGC-1852,EXT-CLUSTER;GLOBULAR CLUSTER,IBHY41030,77.36833333333,-67.78194444444,12257,GIRARDI,3,55846.84479,55846.85981,1040,The Nature of Multiple Main Sequence Turn-offs and Dual Red Clumps in Magellanic Cloud Star Clusters,56213.00021,2012910784,POLYGON 77.41200926 -67.75568061 77.29407823 -67.76438991 77.32464108 -67.80819793 77.44167643 -67.80007792 77.41200926 -67.75568061 77.41200926 -67.75568061,http://archive.stsci.edu/hst/previews/IBHY/IBHY41030_256.jpg,2003845420,8354.51048189069
image,HST,WFC3/UVIS,HLA,F555W,OPTICAL,NGC-1852,,hst_12257_41_wfc3_uvis_f555w,77.384415167451,-67.7826531957173,12257,Girardi,3,55846.84479,55846.85981,1040,,56213.00021,2014943952,POLYGON J2000 77.30848362 -67.78579524 77.30763800 -67.78585430 77.32238560 -67.80756930 77.32356229 -67.80748708 77.32407540 -67.80824180 77.32414774 -67.80823674 77.32415730 -67.80825080 77.44145690 -67.80000930 77.44093053 -67.79924086 77.42660370 -67.77830510 77.42653119 -67.77831022 77.42652160 -67.77829620 77.42534730 -67.77837912 77.42503010 -67.77791512 77.42665020 -67.77779660 77.42645340 -67.77751008 77.42611980 -67.77702438 77.41158190 -67.75583760 77.41150959 -67.75584289 77.41149980 -67.75582860 77.41033029 -67.75591412 77.40981070 -67.75515610 77.29221380 -67.76370970 77.30717520 -67.78567970 77.30834703 -67.78559488 77.30848362 -67.78579524,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12257_41_wfc3_uvis_f555w&size=ALL&format=jpeg&output_size=256,2004563859,8354.87607797575
image,HST,WFC3/UVIS,HLA,F336W,OPTICAL,NGC-1852,,hst_12257_41_wfc3_uvis_f336w,77.3844232614276,-67.7826535193356,12257,Girardi,3,55846.86156,55846.88929,2140,,56213.05152,2014943951,POLYGON J2000 77.32250020 -67.80757980 77.32348898 -67.80751072 77.32396510 -67.80821110 77.32403695 -67.80820608 77.32406490 -67.80824720 77.44138890 -67.80000460 77.44088122 -67.79926337 77.42653610 -67.77829870 77.42646393 -67.77830380 77.42643590 -67.77826280 77.42544955 -67.77833244 77.42514916 -67.77789298 77.42658050 -67.77778830 77.42640379 -67.77753103 77.42606918 -67.77704386 77.41151150 -67.75582820 77.41143847 -67.75583354 77.41141020 -67.75579230 77.41042936 -67.75586401 77.40994720 -67.75516060 77.29232630 -67.76371400 77.30728860 -67.78568520 77.30827203 -67.78561403 77.30841051 -67.78581717 77.30775290 -67.78586310 77.32250020 -67.80757980,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_12257_41_wfc3_uvis_f336w&size=ALL&format=jpeg&output_size=256,2004563858,8354.93824641931
image,HST,WFC3/UVIS,DADS,F336W,OPTICAL,NGC-1852,EXT-CLUSTER;GLOBULAR CLUSTER,IBHY41040,77.36676907921,-67.78127680642,12257,GIRARDI,3,55846.86156,55846.88929,2140,The Nature of Multiple Main Sequence Turn-offs and Dual Red Clumps in Magellanic Cloud Star Clusters,56213.05152,2012910785,POLYGON 77.41044373 -67.755013 77.29251607 -67.7637223 77.32307805 -67.80753031 77.44011005 -67.79941031 77.41044373 -67.755013 77.41044373 -67.755013,http://archive.stsci.edu/hst/previews/IBHY/IBHY41040_256.jpg,2003845421,8357.6682474529
