# instrument detector propid target ra dec filter1 filter2 pr_inv exptime date-obs 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 3 2004-09-12 clusters/ACS/10248_NGC376/j92f08lzq_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 3 2004-09-12 clusters/ACS/10248_NGC376/j92f08lzq_flt.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 450 2004-09-12 clusters/ACS/10248_NGC376/j92f08m0q_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 450 2004-09-12 clusters/ACS/10248_NGC376/j92f08m0q_flt.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 450 2004-09-12 clusters/ACS/10248_NGC376/j92f08m2q_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 450 2004-09-12 clusters/ACS/10248_NGC376/j92f08m2q_flt.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 450 2004-09-12 clusters/ACS/10248_NGC376/j92f08m4q_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 450 2004-09-12 clusters/ACS/10248_NGC376/j92f08m4q_flt.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 450 2004-09-12 clusters/ACS/10248_NGC376/j92f08m6q_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 450 2004-09-12 clusters/ACS/10248_NGC376/j92f08m6q_flt.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 3 2004-09-12 clusters/ACS/10248_NGC376/j92f08m9q_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 F555W CLEAR2L Nota_Antonella 3 2004-09-12 clusters/ACS/10248_NGC376/j92f08m9q_flt.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 3 2004-09-12 clusters/ACS/10248_NGC376/j92f08mbq_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 3 2004-09-12 clusters/ACS/10248_NGC376/j92f08mbq_flt.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 490 2004-09-12 clusters/ACS/10248_NGC376/j92f08mcq_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 490 2004-09-12 clusters/ACS/10248_NGC376/j92f08mcq_flt.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 490 2004-09-12 clusters/ACS/10248_NGC376/j92f08meq_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 490 2004-09-12 clusters/ACS/10248_NGC376/j92f08meq_flt.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 490 2004-09-12 clusters/ACS/10248_NGC376/j92f08mgq_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 490 2004-09-12 clusters/ACS/10248_NGC376/j92f08mgq_flt.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 490 2004-09-12 clusters/ACS/10248_NGC376/j92f08miq_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 490 2004-09-12 clusters/ACS/10248_NGC376/j92f08miq_flt.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 3 2004-09-12 clusters/ACS/10248_NGC376/j92f08mlq_flc.fits 
ACS WFC 10248 NGC376 15.974458 -72.824894 CLEAR1L F814W Nota_Antonella 3 2004-09-12 clusters/ACS/10248_NGC376/j92f08mlq_flt.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 3 2004-07-14 clusters/ACS/10248_NGC602/j92f05liq_flc.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 3 2004-07-14 clusters/ACS/10248_NGC602/j92f05liq_flt.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 430 2004-07-14 clusters/ACS/10248_NGC602/j92f05ljq_flc.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 430 2004-07-14 clusters/ACS/10248_NGC602/j92f05ljq_flt.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 430 2004-07-14 clusters/ACS/10248_NGC602/j92f05lqq_flc.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 430 2004-07-14 clusters/ACS/10248_NGC602/j92f05lqq_flt.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 430 2004-07-14 clusters/ACS/10248_NGC602/j92f05lsq_flc.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 430 2004-07-14 clusters/ACS/10248_NGC602/j92f05lsq_flt.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 430 2004-07-14 clusters/ACS/10248_NGC602/j92f05luq_flc.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 430 2004-07-14 clusters/ACS/10248_NGC602/j92f05luq_flt.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 430 2004-07-14 clusters/ACS/10248_NGC602/j92f05moq_flc.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 F555W CLEAR2L Nota_Antonella 430 2004-07-14 clusters/ACS/10248_NGC602/j92f05moq_flt.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 CLEAR1L F814W Nota_Antonella 2 2004-07-14 clusters/ACS/10248_NGC602/j92f05msq_flc.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 CLEAR1L F814W Nota_Antonella 2 2004-07-14 clusters/ACS/10248_NGC602/j92f05msq_flt.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 CLEAR1L F814W Nota_Antonella 453 2004-07-14 clusters/ACS/10248_NGC602/j92f05mtq_flc.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 CLEAR1L F814W Nota_Antonella 453 2004-07-14 clusters/ACS/10248_NGC602/j92f05mtq_flt.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 CLEAR1L F814W Nota_Antonella 453 2004-07-14 clusters/ACS/10248_NGC602/j92f05mxq_flc.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 CLEAR1L F814W Nota_Antonella 453 2004-07-14 clusters/ACS/10248_NGC602/j92f05mxq_flt.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 CLEAR1L F814W Nota_Antonella 453 2004-07-14 clusters/ACS/10248_NGC602/j92f05n3q_flc.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 CLEAR1L F814W Nota_Antonella 453 2004-07-14 clusters/ACS/10248_NGC602/j92f05n3q_flt.fits 
ACS WFC 10248 NGC602 22.364875 -73.554761 CLEAR1L F814W Nota_Antonella 453 2004-07-14 clusters/ACS/10248_NGC602/j92f05n7q_flc.fits 
