#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Time, Release Date, Object ID, s_region, Distance (")
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, string, string, float
dataproduct_type,obs_collection,instrument,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,t_obs_release,objID,s_region,distance
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F05BFQ,5.655,-72.07055555556,10368,RIESS,3,53436.28374,53436.2841,30,53436.43537,2012756294,POLYGON GSC1   5.52697491 -72.05155254   5.69842372 -72.03062631   5.77662471 -72.08288710   5.60711528 -72.10203643   5.52697491 -72.05155254,8475.37184370097
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F05BGQ,5.655,-72.07055555556,10368,RIESS,3,53436.28572,53436.29036,400,53436.75416,2012756295,POLYGON GSC1   5.52697491 -72.05155254   5.69842372 -72.03062631   5.77662471 -72.08288710   5.60711528 -72.10203643   5.52697491 -72.05155254,8475.37184370097
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F05BJQ,5.655,-72.07055555556,10368,RIESS,3,53436.29602,53436.29638,30,53436.43884,2012756296,POLYGON GSC1   5.52697491 -72.05155254   5.69842372 -72.03062631   5.77662471 -72.08288710   5.60711528 -72.10203643   5.52697491 -72.05155254,8475.37184370097
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J94F05BKQ,5.655,-72.07055555556,10368,RIESS,3,53436.29806,53436.3027,400,53436.44233,2012756297,POLYGON GSC1   5.52697491 -72.05155254   5.69842372 -72.03062631   5.77662471 -72.08288710   5.60711528 -72.10203643   5.52697491 -72.05155254,8475.37184370097
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RC2Q9Q,5.660416666667,-72.06777777778,10375,MACK,3,53540.3472,53540.34756,30,53540.60679,2012756460,POLYGON GSC1   5.72748067 -72.03190141   5.77071579 -72.08717446   5.59125563 -72.10353423   5.55410938 -72.04919625   5.72748067 -72.03190141,8475.68818722252
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RC2QBQ,5.660416666667,-72.06777777778,10375,MACK,3,53540.35376,53540.35412,30,53540.61031,2012756461,POLYGON GSC1   5.72748067 -72.03190141   5.77071579 -72.08717446   5.59125563 -72.10353423   5.55410938 -72.04919625   5.72748067 -72.03190141,8475.68818722252
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RC2QFQ,5.660416666667,-72.06777777778,10375,MACK,3,53540.36656,53540.36692,30,53540.61655,2012756463,POLYGON GSC1   5.72748067 -72.03190141   5.77071579 -72.08717446   5.59125563 -72.10353423   5.55410938 -72.04919625   5.72748067 -72.03190141,8475.68818722252
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RC2QHQ,5.660416666667,-72.06777777778,10375,MACK,3,53540.37303,53540.37339,30,53540.61969,2012756464,POLYGON GSC1   5.72748067 -72.03190141   5.77071579 -72.08717446   5.59125563 -72.10353423   5.55410938 -72.04919625   5.72748067 -72.03190141,8475.68818722252
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J8URC3K0Q,5.660416666667,-72.06777777778,10048,MACK,3,53157.96691,53157.96718,22,53159.04108,2012754530,POLYGON GSC1   5.69320688 -72.02762688   5.78369827 -72.07717400   5.62562962 -72.10798568   5.54165639 -72.05883321   5.69320688 -72.02762688,8475.8190105249
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RD2EYQ,5.660416666667,-72.06777777778,10375,MACK,3,53652.73947,53652.73983,30,53652.99318,2012756480,POLYGON GSC1   5.75893259 -72.09598494   5.57399631 -72.09643823   5.56291882 -72.03899288   5.74296123 -72.04001457   5.75893259 -72.09598494,8476.06253843091
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RD2F0Q,5.660416666667,-72.06777777778,10375,MACK,3,53652.74603,53652.74639,30,53652.9967,2012756481,POLYGON GSC1   5.75893259 -72.09598494   5.57399631 -72.09643823   5.56291882 -72.03899288   5.74296123 -72.04001457   5.75893259 -72.09598494,8476.06253843091
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RD2F4Q,5.660416666667,-72.06777777778,10375,MACK,3,53652.75883,53652.75919,30,53653.00299,2012756483,POLYGON GSC1   5.75893259 -72.09598494   5.57399631 -72.09643823   5.56291882 -72.03899288   5.74296123 -72.04001457   5.75893259 -72.09598494,8476.06253843091
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RD2F6Q,5.660416666667,-72.06777777778,10375,MACK,3,53652.7653,53652.76566,30,53653.03705,2012756484,POLYGON GSC1   5.75893259 -72.09598494   5.57399631 -72.09643823   5.56291882 -72.03899288   5.74296123 -72.04001457   5.75893259 -72.09598494,8476.06253843091
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RD3ASQ,5.660416666667,-72.06777777778,10375,MACK,3,53653.13922,53653.13949,22,53653.49456,2012756486,POLYGON GSC1   5.75893259 -72.09598494   5.57399631 -72.09643823   5.56291882 -72.03899288   5.74296123 -72.04001457   5.75893259 -72.09598494,8476.06253843091
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9IRW3FAQ,5.660416666667,-72.06777777778,10737,MACK,3,53885.89314,53885.89351,30,53886.25341,2012759125,POLYGON GSC1   5.68793701 -72.02725194   5.78482359 -72.07563623   5.63093161 -72.10838387   5.54057828 -72.06031324   5.68793701 -72.02725194,8476.74782810599
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9IRW3FCQ,5.660416666667,-72.06777777778,10737,MACK,3,53885.8997,53885.90006,30,53886.25655,2012759126,POLYGON GSC1   5.68793701 -72.02725194   5.78482359 -72.07563623   5.63093161 -72.10838387   5.54057828 -72.06031324   5.68793701 -72.02725194,8476.74782810599
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9IRW3FFQ,5.660416666667,-72.06777777778,10737,MACK,3,53885.90844,53885.91238,339,53886.26284,2012759128,POLYGON GSC1   5.68793701 -72.02725194   5.78482359 -72.07563623   5.63093161 -72.10838387   5.54057828 -72.06031324   5.68793701 -72.02725194,8476.74782810599
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9IRW3FTQ,5.660416666667,-72.06777777778,10737,MACK,3,53885.95784,53885.95821,30,53886.41236,2012759131,POLYGON GSC1   5.68793701 -72.02725194   5.78482359 -72.07563623   5.63093161 -72.10838387   5.54057828 -72.06031324   5.68793701 -72.02725194,8476.74782810599
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9IRW3FWQ,5.660416666667,-72.06777777778,10737,MACK,3,53885.96656,53885.97051,339,53886.41899,2012759133,POLYGON GSC1   5.68793701 -72.02725194   5.78482359 -72.07563623   5.63093161 -72.10838387   5.54057828 -72.06031324   5.68793701 -72.02725194,8476.74782810599
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM01XAQ,5.655,-72.07055555556,9648,RIESS,3,52714.57372,52714.57407,30,52714.78472,2012747109,POLYGON GSC1   5.54360759 -72.04338336   5.72572588 -72.03452109   5.76491644 -72.09078761   5.58585793 -72.09804317   5.54360759 -72.04338336,8476.8213180256
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM01XBQ,5.655,-72.07055555556,9648,RIESS,3,52714.57566,52714.5803,400,52714.95309,2012747110,POLYGON GSC1   5.54360759 -72.04338336   5.72572588 -72.03452109   5.76491644 -72.09078761   5.58585793 -72.09804317   5.54360759 -72.04338336,8476.8213180256
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V07010,5.666736630763,-72.06543793076,11677,RICHER,3,55365.0814,55365.35536,6920,55730.59435,2012941137,POLYGON 5.7656386 -72.08967293 5.75042089 -72.03301165 5.5705355 -72.041917 5.58015341 -72.09736547 5.7656386 -72.08967293 5.7656386 -72.08967293,8477.56686792237
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V07020,5.666736630763,-72.06543793076,11677,RICHER,3,55365.13925,55365.37431,7269,55730.62582,2012941138,POLYGON 5.7656386 -72.08967293 5.75042089 -72.03301165 5.5705355 -72.041917 5.58015341 -72.09736547 5.7656386 -72.08967293 5.7656386 -72.08967293,8477.56686792237
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC104-WFC-UPDATE,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HW27BVQ,5.660416666667,-72.06777777778,9656,DE MARCHI,3,52866.25368,52866.25404,30,52866.4623,2012750289,POLYGON GSC1   5.79485020 -72.06681061   5.66364339 -72.10685893   5.52528454 -72.06811955   5.65672551 -72.03014299   5.79485020 -72.06681061,8478.48603069252
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC-UPDATE,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HW27BXQ,5.660416666667,-72.06777777778,9656,DE MARCHI,3,52866.26001,52866.26028,22,52866.46382,2012750290,POLYGON GSC1   5.79485020 -72.06681061   5.66364339 -72.10685893   5.52528454 -72.06811955   5.65672551 -72.03014299   5.79485020 -72.06681061,8478.48603069252
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC-UPDATE,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HW27C4Q,5.660416666667,-72.06777777778,9656,DE MARCHI,3,52866.28241,52866.28763,450,52866.5867,2012750294,POLYGON GSC1   5.79485020 -72.06681061   5.66364339 -72.10685893   5.52528454 -72.06811955   5.65672551 -72.03014299   5.79485020 -72.06681061,8478.48603069252
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V06010,5.662789777487,-72.0649088642,11677,RICHER,3,55359.09604,55359.46139,6512,55724.58662,2012941135,POLYGON 5.78615354 -72.07334408 5.69194373 -72.02446274 5.54282222 -72.05675291 5.63050473 -72.1052866 5.78615354 -72.07334408 5.78615354 -72.07334408,8478.49542113971
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V06020,5.662789777487,-72.0649088642,11677,RICHER,3,55359.22841,55359.44419,7023,55724.55272,2012941136,POLYGON 5.78615354 -72.07334408 5.69194373 -72.02446274 5.54282222 -72.05675291 5.63050473 -72.1052866 5.78615354 -72.07334408 5.78615354 -72.07334408,8478.49542113971
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,47TUC,GLOBULAR CLUSTER;STELLAR CLUSTER,IABY01KSQ,5.691603416244,-72.06191840673,11452,KIM QUIJANO,3,55029.79604,55029.80009,350,55083.66667,2012708405,POLYGON ICRS   5.58556573 -72.05040715   5.71580270 -72.02905506   5.79274807 -72.06827735   5.66301331 -72.08897758   5.58556573 -72.05040715,8478.63574548057
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,47TUC,GLOBULAR CLUSTER;STELLAR CLUSTER,IABY01L8Q,5.691603416244,-72.06191840673,11452,KIM QUIJANO,3,55029.86799,55029.87204,350,55083.66667,2012708413,POLYGON ICRS   5.58556573 -72.05040715   5.71580270 -72.02905506   5.79274807 -72.06827735   5.66301331 -72.08897758   5.58556573 -72.05040715,8478.63574548057
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC104-WFC-UPDATE,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HW23GEQ,5.660416666667,-72.06777777778,9656,DE MARCHI,3,52785.91179,52785.91215,30,52786.23438,2012750268,POLYGON GSC1   5.67932585 -72.02678667   5.78621344 -72.07312600   5.63960090 -72.10888933   5.53924630 -72.06273254   5.67932585 -72.02678667,8478.73048795844
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC-UPDATE,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HW23GGQ,5.660416666667,-72.06777777778,9656,DE MARCHI,3,52785.91812,52785.91839,22,52786.23647,2012750269,POLYGON GSC1   5.67932585 -72.02678667   5.78621344 -72.07312600   5.63960090 -72.10888933   5.53924630 -72.06273254   5.67932585 -72.02678667,8478.73048795844
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JCR513I8Q,5.650223247351,-72.08325488822,13959,COE,3,56991.38604,56991.38998,339,56991.58072,2012762170,POLYGON ICRS   5.62285737 -72.12679919   5.51578893 -72.08043169   5.66219968 -72.04467734   5.76304076 -72.09071327   5.62285737 -72.12679919,8478.85010321215
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JBBFW4VOQ,5.660416666667,-72.06777777778,11887,MACK,3,55169.25963,55169.25999,30,55169.66358,2012760483,POLYGON ICRS   5.61728326 -72.10702921   5.54080201 -72.05527243   5.70632041 -72.02867785   5.77704070 -72.07975125   5.61728326 -72.10702921,8479.17226726825
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JBBFW4VYQ,5.660416666667,-72.06777777778,11887,MACK,3,55169.28844,55169.2888,30,55169.67382,2012760488,POLYGON ICRS   5.61728326 -72.10702921   5.54080201 -72.05527243   5.70632041 -72.02867785   5.77704070 -72.07975125   5.61728326 -72.10702921,8479.17226726825
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JBBFW4W0Q,5.660416666667,-72.06777777778,11887,MACK,3,55169.31975,55169.3201,30,55169.67825,2012760489,POLYGON ICRS   5.61728326 -72.10702921   5.54080201 -72.05527243   5.70632041 -72.02867785   5.77704070 -72.07975125   5.61728326 -72.10702921,8479.17226726825
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JBBFW4W1Q,5.660416666667,-72.06777777778,11887,MACK,3,55169.32197,55169.32591,0,55169.67981,2012760490,POLYGON ICRS   5.61728326 -72.10702921   5.54080201 -72.05527243   5.70632041 -72.02867785   5.77704070 -72.07975125   5.61728326 -72.10702921,8479.17226726825
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JBBFW4W9Q,5.660416666667,-72.06777777778,11887,MACK,3,55169.34688,55169.35082,0,55169.69275,2012760494,POLYGON ICRS   5.61728326 -72.10702921   5.54080201 -72.05527243   5.70632041 -72.02867785   5.77704070 -72.07975125   5.61728326 -72.10702921,8479.17226726825
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RA3I3Q,5.660416666667,-72.06777777778,10375,MACK,3,53353.56292,53353.56318,22,53354.59788,2012756426,POLYGON GSC1   5.60388694 -72.10535411   5.54509290 -72.05145461   5.71856849 -72.03022962   5.77192407 -72.08326837   5.60388694 -72.10535411,8479.69001233499
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9V8W1HAQ,5.660416666667,-72.06777777778,11051,MACK,3,54089.02248,54089.02284,30,54089.21083,2012759999,POLYGON ICRS   5.60191457 -72.10506726   5.54596764 -72.05088170   5.72053234 -72.03052441   5.77109577 -72.08382224   5.60191457 -72.10506726,8479.79658269345
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9V8W1HCQ,5.660416666667,-72.06777777778,11051,MACK,3,54089.02904,54089.0294,30,54089.21473,2012760000,POLYGON ICRS   5.60191457 -72.10506726   5.54596764 -72.05088170   5.72053234 -72.03052441   5.77109577 -72.08382224   5.60191457 -72.10506726,8479.79658269345
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9V8W1HFQ,5.660416666667,-72.06777777778,11051,MACK,3,54089.03778,54089.04171,0,54089.51022,2012760002,POLYGON ICRS   5.60191457 -72.10506726   5.54596764 -72.05088170   5.72053234 -72.03052441   5.77109577 -72.08382224   5.60191457 -72.10506726,8479.79658269345
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9V8W1HMQ,5.660416666667,-72.06777777778,11051,MACK,3,54089.08957,54089.08993,30,54089.5152,2012760005,POLYGON ICRS   5.60191457 -72.10506726   5.54596764 -72.05088170   5.72053234 -72.03052441   5.77109577 -72.08382224   5.60191457 -72.10506726,8479.79658269345
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J9V8W1HRQ,5.660416666667,-72.06777777778,11051,MACK,3,54089.10446,54089.10839,0,54089.51941,2012760008,POLYGON ICRS   5.60191457 -72.10506726   5.54596764 -72.05088170   5.72053234 -72.03052441   5.77109577 -72.08382224   5.60191457 -72.10506726,8479.79658269345
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RA2QZQ,5.660416666667,-72.06777777778,10375,MACK,3,53358.94131,53358.94167,30,53360.54008,2012756420,POLYGON GSC1   5.60133889 -72.10498135   5.54622975 -72.05071458   5.72110523 -72.03061280   5.77084719 -72.08398397   5.60133889 -72.10498135,8479.83470159524
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RA2R1Q,5.660416666667,-72.06777777778,10375,MACK,3,53358.94787,53358.94823,30,53360.61314,2012756421,POLYGON GSC1   5.60133889 -72.10498135   5.54622975 -72.05071458   5.72110523 -72.03061280   5.77084719 -72.08398397   5.60133889 -72.10498135,8479.83470159524
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RA2R5Q,5.660416666667,-72.06777777778,10375,MACK,3,53358.96067,53358.96103,30,53360.61338,2012756423,POLYGON GSC1   5.60133889 -72.10498135   5.54622975 -72.05071458   5.72110523 -72.03061280   5.77084719 -72.08398397   5.60133889 -72.10498135,8479.83470159524
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J94RA2R7Q,5.660416666667,-72.06777777778,10375,MACK,3,53358.96714,53358.9675,30,53360.61352,2012756424,POLYGON GSC1   5.60133889 -72.10498135   5.54622975 -72.05071458   5.72110523 -72.03061280   5.77084719 -72.08398397   5.60133889 -72.10498135,8479.83470159524
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C001041,5.668225756542,-72.0781792775,9018,DE MARCHI,3,52381.13419,52381.14054,60,52394.70833,2014189880,POLYGON    5.61714948 -72.03747854   5.79005944 -72.05727743   5.73446078 -72.11222376   5.56685273 -72.09148746   5.61714948 -72.03747854,8479.92324023902
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C011041,5.668225756542,-72.0781792775,9018,DE MARCHI,3,52381.3887,52381.39506,60,52394.70833,2014189889,POLYGON    5.61714948 -72.03747854   5.79005944 -72.05727743   5.73446078 -72.11222376   5.56685273 -72.09148746   5.61714948 -72.03747854,8479.92324023902
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C021041,5.668225756542,-72.0781792775,9018,DE MARCHI,3,52381.59508,52381.60127,45,52394.70833,2014189898,POLYGON    5.61714948 -72.03747854   5.79005944 -72.05727743   5.73446078 -72.11222376   5.56685273 -72.09148746   5.61714948 -72.03747854,8479.92324023902
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C031041,5.668225756542,-72.0781792775,9018,DE MARCHI,3,52382.12286,52382.12921,60,52394.70833,2014189907,POLYGON    5.61714948 -72.03747854   5.79005944 -72.05727743   5.73446078 -72.11222376   5.56685273 -72.09148746   5.61714948 -72.03747854,8479.92324023902
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,J8URB3PGQ,5.660416666667,-72.06777777778,10048,MACK,3,53048.17626,53048.17653,22,53048.89396,2012754510,POLYGON GSC1   5.52624881 -72.07061691   5.65119307 -72.02878752   5.79531610 -72.06536795   5.66993331 -72.10531580   5.52624881 -72.07061691,8479.98488191369
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9I901HSQ,5.659375,-72.065,10730,CHIABERGE,3,53801.94992,53801.95028,30,53802.26231,2012758994,POLYGON GSC1   5.53019757 -72.04561804   5.70264869 -72.02553179   5.77813044 -72.07816797   5.60770040 -72.09648697   5.53019757 -72.04561804,8480.19245980016
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9I901HTQ,5.659375,-72.065,10730,CHIABERGE,3,53801.95186,53801.9565,400,53802.26509,2012758995,POLYGON GSC1   5.53019757 -72.04561804   5.70264869 -72.02553179   5.77813044 -72.07816797   5.60770040 -72.09648697   5.53019757 -72.04561804,8480.19245980016
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104-WFC-UPDATE,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HW15BYQ,5.660416666667,-72.06777777778,9656,DE MARCHI,3,52614.82985,52614.83021,30,52615.25911,2012750227,POLYGON GSC1   5.62150446 -72.10741374   5.53881234 -72.05656847   5.70101663 -72.02809717   5.77784315 -72.07832564   5.62150446 -72.10741374,8480.27433431981
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0A1041,5.668365031813,-72.07815623241,9018,DE MARCHI,3,52400.14237,52400.14873,60,52400.59001,2014189932,POLYGON    5.61542866 -72.03807954   5.78834240 -72.05787995   5.73273683 -72.11282580   5.56512527 -72.09208802   5.61542866 -72.03807954,8480.91716316769
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0B1041,5.668365031813,-72.07815623241,9018,DE MARCHI,3,52403.22392,52403.23028,60,52406.75689,2014189941,POLYGON    5.61542866 -72.03807954   5.78834240 -72.05787995   5.73273683 -72.11282580   5.56512527 -72.09208802   5.61542866 -72.03807954,8480.91716316769
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0C1041,5.668365031813,-72.07815623241,9018,DE MARCHI,3,52403.74668,52403.75287,45,52407.46463,2014189950,POLYGON    5.61542866 -72.03807954   5.78834240 -72.05787995   5.73273683 -72.11282580   5.56512527 -72.09208802   5.61542866 -72.03807954,8480.91716316769
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0D1041,5.668365031813,-72.07815623241,9018,DE MARCHI,3,52400.28902,52400.29537,60,52400.75714,2014189959,POLYGON    5.61542866 -72.03807954   5.78834240 -72.05787995   5.73273683 -72.11282580   5.56512527 -72.09208802   5.61542866 -72.03807954,8480.91716316769
image,HST,ACS/WFC,DADS,F475W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HW12XNQ,5.655,-72.07055555556,9656,DE MARCHI,3,52550.0638,52550.06416,30,52550.47142,2012750215,POLYGON GSC1   5.74147136 -72.10502783   5.55707150 -72.10042452   5.56260091 -72.04290319   5.74170238 -72.04884191   5.74147136 -72.10502783,8482.10882087868
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V03010,5.653352856552,-72.06605175018,11677,RICHER,3,55271.0577,55271.33836,6809,55636.56464,2012941131,POLYGON 5.75723257 -72.09264706 5.73203247 -72.03562621 5.54826899 -72.04020231 5.57689985 -72.09569246 5.75723257 -72.09264706 5.75723257 -72.09264706,8482.24866584394
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC-0104-6W,GLOBULAR CLUSTER;STELLAR CLUSTER,JB6V03020,5.653352856552,-72.06605175018,11677,RICHER,3,55271.12208,55271.4042,7089,55636.59981,2012941132,POLYGON 5.75723257 -72.09264706 5.73203247 -72.03562621 5.54826899 -72.04020231 5.57689985 -72.09569246 5.75723257 -72.09264706 5.75723257 -72.09264706,8482.24866584394
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JCR513H3Q,5.660416666667,-72.06777777778,13959,COE,3,56991.11866,56991.12259,339,56991.23294,2012762149,POLYGON ICRS   5.64231556 -72.10889982   5.53530161 -72.06254301   5.68153368 -72.02677406   5.78232550 -72.07280000   5.64231556 -72.10889982,8483.16500923703
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JCR513HCQ,5.660416666667,-72.06777777778,13959,COE,3,56991.14742,56991.15135,339,56991.43084,2012762154,POLYGON ICRS   5.64231556 -72.10889982   5.53530161 -72.06254301   5.68153368 -72.02677406   5.78232550 -72.07280000   5.64231556 -72.10889982,8483.16500923703
