Names,RAJ2000,DEJ2000,Type,amaj,amin,PA,Com,SimbadName
@string,ra,dec,string,float,float,int,string,string
"SL382,KMHK762",79.85416667,-66.50055556,CA,0.75,0.649999976,40,,[SL63] 382
"NGC1911,ESO85SC70,KMHK763",79.85416667,-66.68305556,C,0.600000024,0.600000024,0,,NGC 1911
"H88-273,LOGLE350",79.85416667,-69.32166667,C,1.100000024,1,70,,H88 273
"SL385,BRHT35a,LOGLE351",79.85833333,-69.54083333,C,1,0.949999988,40,mP,[SL63] 385
"NGC1915,ESO85SC71,KMHK761",79.86666667,-66.73916667,C,0.600000024,0.550000012,140,,NGC 1915
BSDL1258,79.875,-69.97277778,CA,0.400000006,0.400000006,0,,BSDL1258
"BSDL1255,LOGLE352",79.8875,-69.44583333,C,1,0.649999976,80,,BSDL1255
"SL383,KMHK775",79.8875,-68.27333333,C,1,0.949999988,120,,[SL63] 383
"SL387,BRHT35b,LOGLE353",79.89166667,-69.54222222,C,0.949999988,0.850000024,20,mP,[SL63] 387
"OHSC11,KMHK803",79.89166667,-75.1025,C,0.899999976,0.899999976,0,,OHSC11
"SL394,KMHK789",79.89166667,-71.87444444,CA,1.600000024,1.299999952,50,,[SL63] 394
"SL396,LW187,KMHK796",79.9,-73.11111111,C,1.299999952,1.299999952,0,,[SL63] 396
"SL389,KMHK783",79.9,-71.20861111,CA,1.600000024,1.299999952,170,"mP,in SGshell-LMC9",[SL63] 389
"SL400,LW188,KMHK809",79.90833333,-75.80916667,C,1.200000048,1.100000024,130,,[SL63] 400
BSDL1263,79.9125,-69.77333333,CA,0.75,0.649999976,40,in DEML133,BSDL1263
KMHK771,79.925,-66.83194444,C,0.800000012,0.5,170,in BSDL1244,KMHK771
"HS229,KMHK769",79.92916667,-66.24444444,CA,0.800000012,0.600000024,0,in SGshell-LMC5,[HS66] 229
"SL384,LW185,KMHK768",79.93333333,-65.78416667,CA,0.699999988,0.649999976,160,in DEML135,[SL63] 384
KMHK774,79.93333333,-66.80861111,C,0.5,0.449999988,100,,KMHK774
KMK88-46,79.9375,-69.66777778,C,0.699999988,0.600000024,20,,KMK88 46
GKK-O28,79.95,-72.06666667,CA,1.460000038,1.460000038,0,,[GKK2003] O28
"SL393,ESO56SC103,LOGLE355",79.95416667,-69.44916667,C,0.949999988,0.850000024,70,,[SL63] 393
"NGC1922,SL391,LOGLE354",79.95416667,-69.49722222,C,1,0.899999976,30,,NGC 1922
"SL386,KMHK770",79.95833333,-65.38777778,C,1,0.899999976,130,,[SL63] 386
"HS230,KMHK776",79.96666667,-67.33888889,C,0.5,0.449999988,90,,[HS66] 230
"SL390,LOGLE356",79.975,-68.96472222,C,1.100000024,1.100000024,0,,[SL63] 390
KMHK772,79.97916667,-65.00722222,C,1,0.899999976,80,,KMHK772
H88-276,79.97916667,-68.80194444,CA,0.600000024,0.449999988,120,,H88 276
HS231,79.98333333,-68.35,C,0.400000006,0.25,0,in KMHK779,[HS66] 231
LOGLE357,79.9875,-69.66555556,C,1.200000048,1.200000048,0,,OGLE-CL LMC 357
"KMK88-47,LOGLE358",79.9875,-69.69111111,C,1,0.899999976,60,,KMK88 47
"H88-278,LOGLE359",79.9875,-69.4175,C,0.600000024,0.5,50,mP,H88 278
BSDL1273,79.99166667,-69.3225,CA,0.5,0.400000006,60,,BSDL1273
"BSDL1267,GKK-O207",79.99166667,-68.06166667,CA,0.400000006,0.300000012,80,,BSDL1267
"SL395,KMHK793,LOGLE360",79.99583333,-70.66527778,C,1.100000024,0.949999988,160,in SGshell-LMC9,[SL63] 395
"H88-279,LOGLE361",80.00833333,-69.26111111,C,0.550000012,0.5,80,mP,H88 279
LOGLE362,80.0125,-69.39972222,C,0.360000014,0.360000014,0,mP,OGLE-CL LMC 362
"HS235,KMHK784",80.0125,-68.47861111,C,0.5,0.449999988,140,,[HS66] 235
LOGLE363,80.01666667,-69.26527778,C,0.300000012,0.300000012,0,mP,OGLE-CL LMC 363
"SL388,LW186,ESO85SC72,KMHK773",80.02083333,-63.48027778,C,1.700000048,1.700000048,0,,[SL63] 388
KMHK777,80.02083333,-66.34305556,CA,0.800000012,0.699999988,130,in SGshell-LMC5,KMHK777
LOGLE364,80.025,-69.74722222,C,0.600000024,0.600000024,0,,OGLE-CL LMC 364
"HS238,LOGLE365",80.03333333,-70.15416667,C,0.800000012,0.649999976,30,mP,[HS66] 238
LOGLE366,80.03333333,-70.14277778,C,0.340000004,0.340000004,0,mP,OGLE-CL LMC 366
"HS234,KMHK780",80.0375,-66.45472222,C,0.600000024,0.550000012,60,in DEML139,[HS66] 234
H88-280,80.0375,-69.12888889,C,0.5,0.400000006,160,,H88 280
"HS233,BH53C1,KMHK778",80.0375,-66.415,CA,0.5,0.449999988,90,"mP,in SGshell-LMC5",[HS66] 233
SL397,80.05,-68.90416667,C,1,1,0,,[SL63] 397
BSDL1291,80.05833333,-69.58222222,C,0.800000012,0.649999976,120,mT,BSDL1291
"HS236,BH53C2,KMHK781",80.0625,-66.39583333,C,0.699999988,0.600000024,20,"mP,in SGshell-LMC5",[HS66] 236
LOGLE367,80.06666667,-69.34027778,C,0.460000008,0.460000008,0,mP,OGLE-CL LMC 367
"SL399,KMHK799,LOGLE368",80.0875,-70.76833333,C,1.100000024,1,50,in SGshell-LMC9,[SL63] 399
H88-281,80.0875,-69.24666667,CA,0.649999976,0.5,100,,H88 281
GKK-O210,80.1,-68.01666667,CA,1.460000038,1.460000038,0,,[GKK2003] O210
KMHK794,80.1,-68.41694444,CA,0.600000024,0.5,70,,KMHK794
"SL402,LOGLE369",80.1,-69.58416667,C,1,0.899999976,70,mT,[SL63] 402
LOGLE370,80.10416667,-69.355,C,0.660000026,0.660000026,0,mP,OGLE-CL LMC 370
"H88-283,LOGLE371",80.10833333,-69.57027778,C,0.800000012,0.699999988,120,mT,H88 283
"LW191,KMHK807",80.1125,-72.09138889,C,0.850000024,0.800000012,10,,LW191
LOGLE372,80.11666667,-69.36472222,C,0.660000026,0.660000026,0,mP,OGLE-CL LMC 372
BSDL1294,80.11666667,-68.37083333,CA,0.400000006,0.400000006,0,,BSDL1294
"KMHK801,LOGLE373",80.11666667,-70.45,C,0.800000012,0.649999976,160,,KMHK801
"BSDL1299,LOGLE374",80.12083333,-69.75,C,0.600000024,0.5,140,,BSDL1299
"HS237,KMHK785",80.125,-64.80166667,C,0.600000024,0.449999988,20,mP,[HS66] 237
H88-282,80.125,-69.31333333,C,0.600000024,0.5,20,,H88 282
"SL398,LW189,KMHK788",80.12916667,-65.28194444,C,1.299999952,1.200000048,140,,[SL63] 398
LOGLE375,80.12916667,-69.53583333,C,1.039999962,1.039999962,0,mP,OGLE-CL LMC 375
KMHK792,80.1375,-66.77888889,DCN,1.200000048,1.100000024,100,in DEML138 DC NGC1920,KMHK792
"HS241,LOGLE376",80.14166667,-69.63833333,C,1,0.850000024,150,,[HS66] 241
"KMK88-48,LOGLE378",80.14583333,-69.68861111,C,0.600000024,0.5,100,,KMK88 48
"HS242,LOGLE377",80.14583333,-70.01472222,C,0.699999988,0.600000024,30,,[HS66] 242
"NGC1926,SL403,ESO56SC105,BH11C2,",80.14583333,-69.52583333,C,1.399999976,1.200000048,120,mP & LOGLE379,NGC 1926
"HS232,KMHK805,LOGLE380",80.15416667,-70.96444444,C,0.600000024,0.550000012,140,in BSDL1317,[HS66] 232
"OHSC10,KMHK782",80.15833333,-63.13027778,C,0.75,0.75,0,,OHSC10
KMHK798,80.16666667,-67.60722222,C,0.699999988,0.600000024,140,,KMHK798
"H88-284,LOGLE381",80.2,-69.41527778,C,0.649999976,0.550000012,60,,H88 284
"SL401,LW190,KMHK791",80.20833333,-64.0025,C,1.100000024,1,70,,[SL63] 401
GKK-O209,80.225,-67.98333333,CA,1.460000038,1.460000038,0,,[GKK2003] O209
"NGC1928,SL405,HS243,ESO56SC106,",80.2375,-69.47777778,C,1.299999952,1.299999952,0,mP & LOGLE382 Globular Cluster,NGC 1928
"LW193,KMHK826",80.24166667,-74.71472222,C,0.800000012,0.800000012,0,,LW193
LOGLE383,80.25,-69.49583333,C,0.360000014,0.360000014,0,mP,OGLE-CL LMC 383
"BSDL1341,LOGLE384",80.25,-70.31583333,C,0.550000012,0.5,80,,BSDL1341
"SL406,KMHK814,LOGLE386",80.25833333,-70.87333333,C,0.899999976,0.800000012,60,in SGshell-LMC9,[SL63] 406
KMHK800,80.25833333,-66.0525,CA,0.600000024,0.550000012,10,in BSDL1305,KMHK800
"BSDL1323,LOGLE385",80.25833333,-69.38972222,C,1,0.850000024,40,,BSDL1323
H88-285,80.2625,-69.0975,CA,0.850000024,0.649999976,140,in SL408,H88 285
KMHK806,80.26666667,-68.36027778,C,0.5,0.449999988,80,,KMHK806
SL408A,80.27083333,-69.07111111,C,0.899999976,0.75,140,in SL408,[SL63] 408A
"BSDL1335,LOGLE387",80.27083333,-70.04583333,C,0.5,0.5,0,,BSDL1335
GKK-O198,80.275,-68.45,CA,1.529999971,1.529999971,0,,[GKK2003] O198
H88-286,80.27916667,-69.13583333,C,0.449999988,0.349999994,30,,H88 286
H88-287,80.2875,-69.11722222,C,0.5,0.449999988,30,mP,H88 287
"BSDL1340,LOGLE388",80.29166667,-69.84333333,C,0.600000024,0.5,100,in BSDL1361,BSDL1340
"KMK88-49,LOGLE389",80.29583333,-69.94361111,C,0.649999976,0.5,170,mT,KMK88 49
GKK-O21,80.3,-72.2,CA,1.460000038,1.460000038,0,,[GKK2003] O21
BSDL1334,80.30833333,-68.78333333,C,0.5,0.400000006,130,,BSDL1334
H88-288,80.3125,-69.02861111,C,0.850000024,0.75,30,,H88 288
"SL407,KMHK810",80.3125,-68.44472222,C,1.200000048,1.100000024,130,,[SL63] 407
HS245,80.31666667,-69.48055556,C,0.75,0.649999976,50,in LH46,[HS66] 245
GKK-O20,80.325,-71.98333333,CA,2.920000076,2.920000076,0,,[GKK2003] O20
LOGLE390,80.32916667,-69.47666667,C,0.560000002,0.560000002,0,mP,OGLE-CL LMC 390
KMHK819,80.33333333,-71.40611111,C,0.5,0.449999988,90,in DEML164,KMHK819
H88-289,80.33333333,-69.00833333,C,0.850000024,0.699999988,130,,H88 289
"BSDL1355,LOGLE391",80.34166667,-70.90027778,C,0.600000024,0.550000012,110,in SGshell-LMC9,BSDL1355
"KMK88-50,LOGLE392",80.34583333,-69.90944444,C,0.600000024,0.5,130,,KMK88 50
KMK88-50,80.34583333,-69.90944444,C,0.400000006,0.400000006,0,,KMK88 50
"NGC1938,SL413,ESO56SC108w,",80.35,-69.94111111,C,0.899999976,0.800000012,90,"mT & BRHT11a,LOGLE394",NGC 1938
LOGLE393,80.35,-69.49083333,C,0.600000024,0.600000024,0,mP,OGLE-CL LMC 393
"NGC1939,SL414,ESO56SC108e,",80.35833333,-69.94972222,C,1.399999976,1.299999952,80,"mT & BRHT11b,LOGLE395 Globular Cluster",NGC 1939
BSDL1330,80.36666667,-66.66916667,CA,0.800000012,0.649999976,130,in SGshell-LMC5,BSDL1330
BSDL1353,80.375,-69.57944444,C,0.550000012,0.400000006,130,in BSDL1349,BSDL1353
"SL412,LOGLE396",80.375,-69.82861111,C,0.899999976,0.800000012,60,in BSDL1361,[SL63] 412
GKK-O19,80.375,-72.05,CA,2.920000076,2.920000076,0,,[GKK2003] O19
"BCD1,LOGLE397",80.375,-69.43194444,C,0.5,0.5,0,in LH46,BCD1
KMHK824,80.37916667,-71.7175,C,0.649999976,0.649999976,0,in GKK-A19,KMHK824
"HS248,LOGLE398",80.39583333,-69.6725,CN,0.649999976,0.550000012,90,in LMC-N127A,[HS66] 248
"OHSC12,KMHK830",80.4,-72.61111111,CA,0.550000012,0.449999988,160,,OHSC12
SL409,80.40416667,-66.0925,C,0.5,0.449999988,40,in KMHK811,[SL63] 409
BSDL1367,80.40833333,-69.65361111,CA,0.600000024,0.5,170,in BSDL1378,BSDL1367
"SL411,KMHK817",80.425,-67.67944444,C,1,0.899999976,80,,[SL63] 411
HS249,80.425,-69.35694444,CA,0.649999976,0.5,130,,[HS66] 249
GKK-O23,80.425,-71.76666667,CA,1.460000038,1.460000038,0,,[GKK2003] O23
HS251,80.43333333,-69.57194444,C,0.850000024,0.649999976,70,in BSDL1349,[HS66] 251
HS247,80.4375,-68.91722222,CA,0.800000012,0.699999988,40,,[HS66] 247
HS250,80.4375,-70.02361111,CA,0.550000012,0.400000006,160,,[HS66] 250
"SL410,LW192,KMHK813",80.4375,-65.23222222,C,1.700000048,1.700000048,0,br*in,[SL63] 410
BSDL1364,80.44166667,-68.73138889,C,0.449999988,0.400000006,100,in BSDL1371,BSDL1364
KMHK829,80.44166667,-71.85166667,C,0.649999976,0.550000012,110,in GKK-A25,KMHK829
LOGLE399,80.44583333,-69.41666667,C,0.460000008,0.460000008,0,,OGLE-CL LMC 399
BSDL1381,80.45,-69.69416667,CA,0.5,0.449999988,70,,BSDL1381
"SL418,LOGLE400",80.45416667,-69.65166667,C,0.949999988,0.949999988,0,in BSDL1378,[SL63] 418
"HS252,LOGLE401",80.45833333,-69.83666667,C,0.850000024,0.600000024,40,in BSDL1361,[HS66] 252
KMK88-51,80.47916667,-70.03777778,C,0.449999988,0.400000006,120,,KMK88 51
"NGC1944,SL426,LW194,ESO33SC17,",80.4875,-72.49416667,C,2.700000048,2.700000048,0,& KMHK836,NGC 1944
"SL416,KMHK818",80.4875,-67.185,C,1,0.899999976,30,,[SL63] 416
LOGLE402,80.4875,-69.61083333,C,0.400000006,0.400000006,0,,OGLE-CL LMC 402
H88-291,80.49583333,-68.74583333,C,0.449999988,0.400000006,110,,H88 291
KMHK815,80.49583333,-64.5825,C,0.5,0.449999988,170,,KMHK815
SL415,80.50416667,-65.83472222,C,0.800000012,0.699999988,90,in NGC1925,[SL63] 415
BSDL1426,80.50833333,-72.17138889,C,0.800000012,0.699999988,70,,BSDL1426
"HS253,LOGLE403",80.5125,-70.04555556,C,0.600000024,0.550000012,30,,[HS66] 253
"SL419,LOGLE404",80.5125,-69.255,C,1,0.899999976,110,mP,[SL63] 419
GKK-O15,80.525,-71.31666667,CA,2.920000076,2.920000076,0,,[GKK2003] O15
"H88-293,LOGLE405",80.52916667,-69.24583333,C,0.800000012,0.699999988,110,mP,H88 293
KMHK835,80.53333333,-71.17472222,CA,0.899999976,0.800000012,40,in SGshell-LMC9,KMHK835
LOGLE406,80.53333333,-69.5775,C,0.899999976,0.899999976,0,,OGLE-CL LMC 406
"SL423,LOGLE407",80.5625,-69.51138889,C,1.200000048,1.100000024,80,"mT,in BSDL1405",[SL63] 423
KMK88-52,80.57083333,-70.03333333,C,0.5,0.5,0,,KMK88 52
"SL433,LW197,KMHK843",80.575,-74.60555556,C,1.700000048,1.5,160,,[SL63] 433
"SL424,KMHK831",80.59583333,-68.16055556,C,1.299999952,1.200000048,130,,[SL63] 424
SL425,80.60416667,-68.785,C,1,0.899999976,60,,[SL63] 425
LOGLE408,80.60833333,-69.49833333,C,1.159999967,1.159999967,0,mP,OGLE-CL LMC 408
"NGC1932,SL420,ESO85SC77,KMHK825",80.6125,-66.1525,C,1.299999952,1.299999952,0,sup DEML154,NGC 1932
"BRHT50a,LOGLE409",80.6125,-69.74527778,C,0.5,0.400000006,80,mT,BRHT50a
LOGLE410,80.61666667,-69.88777778,C,1.360000014,1.360000014,0,,OGLE-CL LMC 410
"SL421,KMHK827",80.62083333,-66.52833333,C,1.200000048,1.100000024,50,in SGshell-LMC5,[SL63] 421
"NGC1943,SL430,ESO56SC114,",80.625,-70.15472222,C,1.100000024,1,140,"mT,sup?LMC-N130   & LOGLE411",NGC 1943
GKK-O119,80.625,-70.35,CA,1.529999971,1.529999971,0,,[GKK2003] O119
KMHK828,80.62916667,-66.59611111,CA,1.100000024,1.100000024,0,in SGshell-LMC5,KMHK828
LOGLE412,80.6375,-69.55055556,C,0.75999999,0.75999999,0,,OGLE-CL LMC 412
"LW195,ESO119SC61,KMHK821",80.64583333,-61.87972222,C,1.399999976,1.399999976,0,,LW195
"SL432s,KMHK842s",80.65,-72.86166667,C,0.349999994,0.349999994,0,mP,[SL63] 432
"SL432n,KMHK842n",80.65416667,-72.85833333,C,0.649999976,0.649999976,0,mP,[SL63] 432
"HS255,BRHT50b,LOGLE413",80.65833333,-69.74444444,C,0.949999988,0.899999976,10,mT,[HS66] 255
H88-294,80.675,-69.42527778,CA,0.699999988,0.600000024,110,,H88 294
"NGC1940,SL427,ESO85SC78,KMHK834,",80.67916667,-67.18611111,C,1.200000048,1.200000048,0,& GKK-O249,NGC 1940
HS259,80.6875,-69.84527778,C,0.699999988,0.649999976,80,"mP,in BSDL1469",[HS66] 259
LOGLE414,80.6875,-69.90194444,C,0.460000008,0.460000008,0,,OGLE-CL LMC 414
H88-295,80.70416667,-69.56944444,C,0.600000024,0.5,20,in BSDL1405,H88 295
"SL428,LW196,KMHK833",80.7125,-65.71638889,CN,0.800000012,0.699999988,130,in DEML155a,[SL63] 428
GKK-O248,80.725,-67.38333333,CA,1.460000038,1.460000038,0,,[GKK2003] O248
KMHK840,80.725,-68.11416667,C,0.649999976,0.550000012,120,in BSDL1449,KMHK840
BSDL1493,80.73333333,-71.60055556,C,0.400000006,0.349999994,100,in LMC-N198,BSDL1493
"HS262,KMHK844,GKK-O13",80.73333333,-71.97722222,CA,0.550000012,0.400000006,70,,[HS66] 262
"HS261,LOGLE415",80.74166667,-69.62527778,C,0.899999976,0.75,70,,[HS66] 261
KMHK846,80.75833333,-71.75694444,C,0.550000012,0.5,20,in GKK-A17,KMHK846
BSDL1455,80.77083333,-67.38555556,C,0.300000012,0.300000012,0,in BSDL1454,BSDL1455
"BSDL1504,GKK-O24",80.775,-71.42222222,CA,0.5,0.400000006,160,"in LMC-N200,br*in",BSDL1504
"IC2134,SL437,LW198,ESO33SC19,",80.775,-75.44666667,C,1.399999976,1.399999976,0,& KMHK864,IC2134
BSDL1480,80.775,-69.6675,CA,0.699999988,0.550000012,140,,BSDL1480
KMHK839,80.77916667,-66.37833333,DCN,0.899999976,0.800000012,100,"mP,in DEML162 DC NGC1941",KMHK839
H88-296,80.77916667,-69.01083333,CA,0.550000012,0.5,40,in DEML177,H88 296
"HS258,KMHK837",80.79166667,-64.68083333,C,0.550000012,0.5,120,,[HS66] 258
"HS263,LOGLE416",80.79166667,-69.86694444,C,0.850000024,0.649999976,140,in BSDL1469,[HS66] 263
"HS264,KMHK845",80.8,-70.77777778,C,0.800000012,0.800000012,0,in SGshell-LMC9,[HS66] 264
SL431,80.8,-70.28083333,C,1,0.899999976,100,,[SL63] 431
BSDL1514,80.80416667,-72.15916667,CA,0.449999988,0.349999994,160,in BSDL1515,BSDL1514
"BSDL1491,LOGLE417",80.80416667,-69.82305556,C,0.699999988,0.600000024,110,mQ,BSDL1491
BSDL1468,80.80833333,-67.43444444,CA,0.600000024,0.550000012,70,br*in,BSDL1468
HS265,80.82083333,-70.23611111,C,1,0.850000024,30,,[HS66] 265
LOGLE418,80.82916667,-69.82972222,C,0.540000021,0.540000021,0,mQ,OGLE-CL LMC 418
"LW201,KMHK865",80.84166667,-74.65805556,C,1.200000048,1.100000024,30,,LW201
SL434,80.85,-69.02166667,C,0.850000024,0.75,70,sup?DEML177,[SL63] 434
"HS266,LOGLE419",80.85416667,-69.83527778,C,1.399999976,0.699999988,130,mQ,[HS66] 266
"HS268,LOGLE420",80.8625,-69.75166667,C,0.600000024,0.5,50,,[HS66] 268
"OHSC14,KMHK868",80.86666667,-74.58722222,C,0.899999976,0.75,10,,OHSC14
BSDL1496,80.87083333,-68.43972222,CA,0.550000012,0.449999988,50,,BSDL1496
"SL435,KMHK853",80.875,-71.42638889,C,0.949999988,0.899999976,60,in LMC-N200,[SL63] 435
BSDL1532,80.875,-71.80416667,C,0.5,0.449999988,170,,BSDL1532
LOGLE421,80.87916667,-69.77694444,C,1,1,0,,OGLE-CL LMC 421
"BSDL1511,LOGLE422",80.88333333,-69.90388889,C,0.5,0.449999988,120,mT,BSDL1511
LOGLE423,80.8875,-69.34277778,C,0.959999979,0.959999979,0,,OGLE-CL LMC 423
"BSDL1539,GKK-O25",80.89166667,-71.99833333,CA,0.899999976,0.5,70,,BSDL1539
BSDL1492,80.89583333,-67.39916667,CN,0.550000012,0.550000012,0,,BSDL1492
"BSDL1516,LOGLE424",80.89583333,-69.905,C,0.400000006,0.349999994,160,mT,BSDL1516
GKK-O17,80.9,-71.91666667,CA,2.920000076,2.920000076,0,,[GKK2003] O17
LOGLE425,80.90416667,-69.82194444,C,0.5,0.5,0,mQ,OGLE-CL LMC 425
LOGLE426,80.9125,-69.245,C,1.139999986,1.139999986,0,,OGLE-CL LMC 426
SL436,80.91666667,-69.61888889,DCN,0.800000012,0.800000012,0,in DEML172 DC LMC-N132A,[SL63] 436
"SL441,KMHK855,GKK-O104",80.925,-71.03666667,C,0.899999976,0.899999976,0,in SGshell-LMC9,[SL63] 441
BSDL1497,80.92916667,-66.66472222,CA,0.5,0.449999988,0,in BSDL1485,BSDL1497
BSDL1522,80.93333333,-69.95833333,CA,0.649999976,0.550000012,20,,BSDL1522
KMK88-55,80.93333333,-70.09833333,CA,0.600000024,0.5,60,,KMK88 55
LOGLE427,80.94583333,-69.28944444,C,0.340000004,0.340000004,0,,OGLE-CL LMC 427
"HS270,BRHT51a,KMHK860,GKK-O14",80.96666667,-71.57888889,CA,1.299999952,1.100000024,60,"mP,in DEML165",[HS66] 270
LOGLE428,80.99166667,-69.95722222,C,0.340000004,0.340000004,0,,OGLE-CL LMC 428
"SL439,GKK-O144",80.99583333,-70.175,C,1.100000024,1,20,,[SL63] 439
"OHSC15,KMHK870",80.99583333,-72.91055556,C,0.550000012,0.550000012,0,,OHSC15
BSDL1540,80.99583333,-69.74305556,CA,0.449999988,0.400000006,40,,BSDL1540
GKK-O22,81.025,-72.33333333,CA,1.460000038,1.460000038,0,,[GKK2003] O22
BSDL1520,81.025,-67.20472222,CA,0.400000006,0.300000012,160,"mP,in DEML182",BSDL1520
"HS274,BRHT51b,KMHK866",81.025,-71.57277778,C,0.949999988,0.850000024,90,"mP,in DEML165",[HS66] 274
LOGLE429,81.02916667,-69.74083333,C,0.460000008,0.460000008,0,,OGLE-CL LMC 429
"LW204,KMHK873",81.02916667,-73.16694444,C,0.75,0.75,0,,LW204
"HS269,KMHK849",81.02916667,-65.89805556,C,0.449999988,0.349999994,60,in BSDL1512,[HS66] 269
"LW199,KMHK848",81.03333333,-65.13694444,CA,1,0.899999976,120,,LW199
BSDL1542,81.04166667,-68.76722222,C,0.800000012,0.699999988,120,mP,BSDL1542
"SL438,KMHK851",81.04166667,-66.77583333,C,0.899999976,0.699999988,20,,[SL63] 438
"SL440,LW200,KMHK850",81.05,-65.57416667,C,1.100000024,0.949999988,20,,[SL63] 440
GKK-O6,81.05,-72.28333333,CA,1.460000038,1.460000038,0,,[GKK2003] O6
"HS272,KMHK857",81.05,-68.50222222,DCN,0.550000012,0.550000012,0,in DEML174 DC LMC-N138B,[HS66] 272
"SL451,LW206,KMHK883",81.05416667,-75.56666667,C,1,1,0,,[SL63] 451
LOGLE430,81.06666667,-69.65361111,C,0.400000006,0.400000006,0,mP,OGLE-CL LMC 430
"SL455,LW207,KMHK891",81.07083333,-76.21055556,C,1.700000048,1.700000048,0,,[SL63] 455
HS273,81.075,-68.85833333,C,0.899999976,0.800000012,60,,[HS66] 273
KMHK852,81.075,-66.02277778,C,0.699999988,0.649999976,120,in DEML154,KMHK852
"HS275,LOGLE431",81.08333333,-69.77388889,C,0.699999988,0.649999976,130,mP,[HS66] 275
"OHSC16,KMHK881",81.08333333,-74.84055556,C,0.899999976,0.899999976,0,,OHSC16
"SL443,LOGLE432",81.0875,-69.96527778,C,0.649999976,0.649999976,0,in GKK-A98,[SL63] 443
LOGLE433,81.09166667,-69.64138889,C,0.360000014,0.360000014,0,mP,OGLE-CL LMC 433
LOGLE434,81.1,-69.78,C,0.340000004,0.340000004,0,mP,OGLE-CL LMC 434
"SL446A,KMHK858",81.11666667,-67.72861111,C,0.949999988,0.899999976,20,,[SL63] 446A
"SL444,KMHK861",81.125,-67.67805556,C,1.200000048,0.949999988,70,,[SL63] 444
LOGLE437,81.1375,-69.92416667,C,0.460000008,0.460000008,0,mQ,OGLE-CL LMC 437
"NGC1950,SL450,ESO56SC116,",81.1375,-69.90111111,C,1.700000048,1.700000048,0,"mQ,in BSDL1626 & LOGLE436",NGC 1950
LOGLE435,81.1375,-69.82972222,C,0.360000014,0.360000014,0,,OGLE-CL LMC 435
"SL449,LOGLE438",81.14166667,-69.74527778,C,1.399999976,1.399999976,0,,[SL63] 449
KMHK863,81.15833333,-67.87527778,CA,0.5,0.449999988,10,br*in,KMHK863
KMHK854,81.1625,-63.2025,CA,0.649999976,0.400000006,110,,KMHK854
LOGLE439,81.17083333,-69.69277778,C,0.360000014,0.360000014,0,,OGLE-CL LMC 439
BSDL1551,81.175,-66.37944444,CA,0.5,0.449999988,10,in BSDL1554,BSDL1551
"BSDL1576,LOGLE440",81.175,-69.88638889,C,0.949999988,0.949999988,0,"mQ,in BSDL1626",BSDL1576
"NGC1942,SL445,LW203,ESO85SC81,",81.17916667,-63.94083333,C,1.899999976,1.899999976,0,& KMHK856,NGC 1942
"SL446,KMHK869",81.19583333,-67.72555556,C,0.550000012,0.550000012,0,,[SL63] 446
"HS277,KMHK867",81.2,-67.08611111,CA,0.800000012,0.550000012,80,in DEML182,[HS66] 277
LOGLE441,81.21666667,-69.84361111,C,0.360000014,0.360000014,0,m6,OGLE-CL LMC 441
KMHK862,81.21666667,-65.78388889,C,0.649999976,0.600000024,20,in SGshell-LMC5,KMHK862
"HS280,LOGLE442",81.22083333,-69.82972222,C,0.899999976,0.800000012,40,m6,[HS66] 280
LOGLE443,81.22916667,-69.83722222,C,0.74000001,0.74000001,0,m6,OGLE-CL LMC 443
SL447,81.22916667,-72.05472222,C,0.5,0.5,0,"mP,in BSDL1639",[SL63] 447
"BSDL1592,LOGLE444,GKK-141",81.22916667,-69.86277778,C,0.800000012,0.649999976,110,"m6,in BSDL1626",BSDL1592
BSDL1577,81.23333333,-68.46472222,CN,0.400000006,0.349999994,40,in DEML180,BSDL1577
"BSDL1588,LOGLE445",81.2375,-69.42472222,C,0.949999988,0.699999988,140,mT,BSDL1588
"SL448,LW205,ESO85SC82,KMHK859",81.24166667,-63.04833333,C,1.5,1.5,0,,[SL63] 448
HS276,81.24583333,-64.92694444,C,0.449999988,0.400000006,70,in BSDL1553,[HS66] 276
"SL453,LOGLE446",81.25416667,-69.43416667,C,1.299999952,1.200000048,100,mT,[SL63] 453
HS279,81.25416667,-69.025,CA,1.100000024,1,20,in DEML177,[HS66] 279
KMHK876,81.2625,-68.73416667,C,0.600000024,0.449999988,10,,KMHK876
LOGLE447,81.26666667,-69.87027778,C,0.400000006,0.400000006,0,m6,OGLE-CL LMC 447
LOGLE448,81.27083333,-69.73722222,C,0.660000026,0.660000026,0,mP,OGLE-CL LMC 448
"BSDL1597,LOGLE449",81.275,-69.87416667,C,1.100000024,0.850000024,100,"m6,in BSDL1626",BSDL1597
KMHK875,81.275,-68.47166667,DCN,0.949999988,0.899999976,100,in DEML180 DC NGC1949,KMHK875
KMHK872,81.27916667,-66.99833333,CA,0.75,0.600000024,150,in DEML184,KMHK872
"BSDL1601,LOGLE450",81.27916667,-69.71555556,C,1,0.899999976,70,#NAME?,BSDL1601
"SL452,KMHK871",81.2875,-66.64861111,CA,0.800000012,0.699999988,10,in BCDSP3,[SL63] 452
"NGC1946,SL454,ESO85SC84,KMHK874",81.3125,-66.39333333,C,1,0.899999976,130,in NGC1945,NGC 1946
"HS282,LOGLE451",81.3125,-70.09916667,C,0.800000012,0.699999988,70,,[HS66] 282
