#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Length, Min. Wavelength, Max. Wavelength, Observation Title, Release Date, s_region, jpegURL, Product Group ID, Object ID, Distance (")
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, float, string, float, string, string, string, string, float
dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,s_region,jpegURL,obsid,objID,distance
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,LMC-062806-650800,,hst_06604_03_wfpc2_f555w_pc,97.0240762823065,-65.1333639344965,6604,Walker,3,50889.26126,50889.28997,2000,472.260009765625,595.099975585938,,51254.75289,POLYGON J2000 97.02113100 -65.12631900 97.00732200 -65.13460300 97.02701400 -65.14040600 97.04082900 -65.13212300 97.02113100 -65.12631900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06604_03_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004410677,2014790770,27643.6582577398
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,LMC-062806-650800,,hst_06604_03_wfpc2_f814w_pc,97.0240762823065,-65.1333639344965,6604,Walker,3,50889.32168,50889.35571,2400,713.510009765625,867.450012207031,,51254.75207,POLYGON J2000 97.02701400 -65.14040600 97.04082900 -65.13212300 97.02113100 -65.12631900 97.00732200 -65.13460300 97.02701400 -65.14040600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06604_03_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004410679,2014790772,27643.6582577398
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,GAL-CLUS-041234-6558,,hst_05378_09_wfpc2_f555w_wf,63.2197669350284,-65.8374637582586,5378,Dressler,3,49673.04534,49673.28353,12600,472.260009765625,595.099975585938,,50096,POLYGON J2000 63.17742100 -65.82418100 63.14322300 -65.84131100 63.14428575 -65.84166675 63.14343600 -65.84209200 63.18532700 -65.85610100 63.18545758 -65.85603566 63.22380100 -65.86860400 63.25363402 -65.85336083 63.25400500 -65.85348100 63.25752844 -65.85166191 63.28755100 -65.83614800 63.28648844 -65.83580377 63.28733300 -65.83536700 63.24601219 -65.82196909 63.24495200 -65.82162500 63.22787247 -65.83045112 63.21121300 -65.82494500 63.19868890 -65.83129835 63.17848396 -65.82453689 63.17742100 -65.82418100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05378_09_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004383190,2014763283,27654.51636999
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,GAL-CLUS-041234-6558,,hst_05378_09_wfpc2_f814w_wf,63.2197669350282,-65.8374637582585,5378,Dressler,3,49672.93909,49673.20367,14700,713.510009765625,867.450012207031,,50096,POLYGON J2000 63.25363402 -65.85336083 63.25400500 -65.85348100 63.25752844 -65.85166191 63.28755100 -65.83614800 63.28648844 -65.83580377 63.28733300 -65.83536700 63.24601219 -65.82196909 63.24495200 -65.82162500 63.22787247 -65.83045112 63.21121300 -65.82494500 63.19868890 -65.83129835 63.17848396 -65.82453689 63.17742100 -65.82418100 63.14322300 -65.84131100 63.14428575 -65.84166675 63.14343600 -65.84209200 63.18532700 -65.85610100 63.18545758 -65.85603566 63.22380100 -65.86860400 63.25363402 -65.85336083,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05378_09_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004383192,2014763285,27654.51636999
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,HIGH,,hst_09244_i2_wfpc2_f606w_wf,99.2291152350522,-75.2247643653045,9244,Casertano,3,52107.11127,52107.12471,1000,510.890014648438,661.130004882813,,52107.60139,POLYGON J2000 99.20081100 -75.21062800 99.19302720 -75.21174953 99.12527900 -75.22149300 99.16792000 -75.24076800 99.20639078 -75.23524118 99.22298700 -75.24290800 99.25099327 -75.23896433 99.27208300 -75.24883800 99.34828400 -75.23826200 99.30676900 -75.21881600 99.30647029 -75.21885753 99.26810100 -75.20129300 99.20118947 -75.21079933 99.20081100 -75.21062800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09244_i2_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004470248,2014850341,27658.3352160107
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,GAL-CLUS-041234-6558,,hst_05378_09_wfpc2_f555w_pc,63.2139390101815,-65.8347479854861,5378,Dressler,3,49673.04534,49673.28353,12600,472.260009765625,595.099975585938,,50096,POLYGON J2000 63.21599061 -65.83952091 63.23066200 -65.83208200 63.22959821 -65.83173059 63.23044500 -65.83130100 63.21121300 -65.82494500 63.19569600 -65.83281600 63.19675921 -65.83316742 63.19591200 -65.83359700 63.21514400 -65.83995000 63.21599061 -65.83952091,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05378_09_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004383189,2014763282,27729.3236461807
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,GAL-CLUS-041234-6558,,hst_05378_09_wfpc2_f814w_pc,63.2139390101815,-65.8347479854861,5378,Dressler,3,49672.93909,49673.20367,14700,713.510009765625,867.450012207031,,50096,POLYGON J2000 63.19675921 -65.83316742 63.19591200 -65.83359700 63.21514400 -65.83995000 63.21599061 -65.83952091 63.23066200 -65.83208200 63.22959821 -65.83173059 63.23044500 -65.83130100 63.21121300 -65.82494500 63.19569600 -65.83281600 63.19675921 -65.83316742,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05378_09_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004383191,2014763284,27729.3236461807
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,HIGH,,hst_09244_i2_wfpc2_f606w_pc,99.230763037598,-75.2360356299128,9244,Casertano,3,52107.11127,52107.12471,1000,510.890014648438,661.130004882813,,52107.60139,POLYGON J2000 99.22298700 -75.24290800 99.25770800 -75.23801800 99.23853200 -75.22916300 99.20381400 -75.23405000 99.22298700 -75.24290800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09244_i2_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004470247,2014850340,27743.2384539373
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,LMC-062630-644500,,hst_06604_01_wfpc2_f555w_wf,96.6037502152151,-64.7504407392552,6604,Walker,3,50576.29688,50576.32421,2000,472.260009765625,595.099975585938,,50941.52816,POLYGON J2000 96.66209400 -64.74565300 96.65940400 -64.72356200 96.60758000 -64.72471100 96.60759051 -64.72479748 96.56055700 -64.72603600 96.56337869 -64.74552906 96.56292400 -64.74554200 96.56639900 -64.76760400 96.56657830 -64.76759890 96.61263849 -64.76628073 96.61474361 -64.76622014 96.61815100 -64.76612200 96.61638555 -64.75488896 96.63688700 -64.75438300 96.63577678 -64.74623770 96.66209400 -64.74565300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06604_01_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004410666,2014790759,28109.9268014052
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,LMC-062630-644500,,hst_06604_01_wfpc2_f814w_wf,96.6037502152151,-64.7504407392552,6604,Walker,3,50576.35938,50576.39453,2300,713.510009765625,867.450012207031,,50941.57002,POLYGON J2000 96.56337869 -64.74552906 96.56292400 -64.74554200 96.56639900 -64.76760400 96.56657830 -64.76759890 96.61263849 -64.76628073 96.61474361 -64.76622014 96.61815100 -64.76612200 96.61638555 -64.75488896 96.63688700 -64.75438300 96.63577678 -64.74623770 96.66209400 -64.74565300 96.65940400 -64.72356200 96.60758000 -64.72471100 96.60759051 -64.72479748 96.56055700 -64.72603600 96.56337869 -64.74552906,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06604_01_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004410668,2014790761,28109.9268014052
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,LMC-062630-644500,,hst_06604_01_wfpc2_f555w_pc,96.6243617961984,-64.7496280280139,6604,Walker,3,50576.29688,50576.32421,2000,472.260009765625,595.099975585938,,50941.52816,POLYGON J2000 96.63688700 -64.75438300 96.63551100 -64.74428700 96.61184100 -64.74487200 96.61321300 -64.75496700 96.63688700 -64.75438300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06604_01_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004410665,2014790758,28192.3814929762
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,LMC-062630-644500,,hst_06604_01_wfpc2_f814w_pc,96.6243617961984,-64.7496280280139,6604,Walker,3,50576.35938,50576.39453,2300,713.510009765625,867.450012207031,,50941.57002,POLYGON J2000 96.63688700 -64.75438300 96.63551100 -64.74428700 96.61184100 -64.74487200 96.61321300 -64.75496700 96.63688700 -64.75438300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06604_01_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004410667,2014790760,28192.3814929762
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_09709_c7_wfpc2_f606w_wf,98.9129532764079,-75.6193758579709,9709,Rhoads,3,52766.52865,52766.54207,1000,510.890014648438,661.130004882813,,53132.63382,POLYGON J2000 99.01151900 -75.61283200 99.00059700 -75.59087800 98.91215900 -75.59359400 98.91220181 -75.59368023 98.83199400 -75.59634000 98.84239632 -75.61569845 98.84162300 -75.61572500 98.85388000 -75.63762600 98.85420655 -75.63761479 98.93272386 -75.63490624 98.93629742 -75.63478232 98.94210000 -75.63458100 98.93586272 -75.62342930 98.97083800 -75.62230300 98.96660880 -75.61421430 99.01151900 -75.61283200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_c7_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004488346,2014868439,28265.2712119734
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09709_c7_wfpc2_f606w_pc,98.9480259987195,-75.6179388754909,9709,Rhoads,3,52766.52865,52766.54207,1000,510.890014648438,661.130004882813,,53132.63382,POLYGON J2000 98.93045400 -75.62360300 98.97083800 -75.62230300 98.96559500 -75.61227400 98.92522000 -75.61357500 98.93045400 -75.62360300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09709_c7_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004488345,2014868438,28369.1820371863
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,AM0500-620,,hst_06438_04_wfpc2_f814w_wf,75.1663137960847,-62.0805742332551,6438,Keel,3,50538.23828,50538.26562,2060,713.510009765625,867.450012207031,,50903.30591,POLYGON J2000 75.18445179 -62.09447343 75.18622533 -62.09414129 75.18911000 -62.09360100 75.18018931 -62.08314533 75.19762900 -62.07997000 75.19130864 -62.07236653 75.21373400 -62.06835200 75.19687300 -62.04768800 75.15271200 -62.05559200 75.15277759 -62.05567246 75.11282700 -62.06303200 75.12809142 -62.08120615 75.12770700 -62.08127800 75.14523000 -62.10181100 75.14539523 -62.10178012 75.18445179 -62.09447343,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06438_04_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004408560,2014788653,28788.9970739751
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,AM0500-620,,hst_06438_04_wfpc2_f814w_pc,75.1836456743625,-62.0770917058958,6438,Keel,3,50538.23828,50538.26562,2060,713.510009765625,867.450012207031,,50903.30591,POLYGON J2000 75.17749300 -62.08363600 75.19762900 -62.07997000 75.18979500 -62.07054500 75.16966500 -62.07421200 75.17749300 -62.08363600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06438_04_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004408559,2014788652,28838.8859923104
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,SL842,,hst_05475_0h_wfpc2_f555w_wf,92.0678685366111,-62.9971831351057,5475,Shara,3,49384.5877,49384.58909,120,472.260009765625,595.099975585938,,49872.8449,POLYGON J2000 92.05773390 -63.01449119 92.05777000 -63.01468400 92.10629300 -63.01281000 92.10627649 -63.01272182 92.10260413 -62.99309767 92.10243758 -62.99220705 92.10216700 -62.99076000 92.07745916 -62.99171431 92.07600400 -62.98297600 92.05808225 -62.98359441 92.05636100 -62.97237800 92.00776200 -62.97391800 92.01115700 -62.99600400 92.01134436 -62.99599811 92.01485800 -63.01604000 92.05773390 -63.01449119,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0h_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004386418,2014766511,28988.3135574574
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,SL842,,hst_05475_0h_wfpc2_f555w_pc,92.0657434066332,-62.9884028718852,5475,Shara,3,49384.5877,49384.58909,120,472.260009765625,595.099975585938,,49872.8449,POLYGON J2000 92.05547900 -62.99382900 92.07768400 -62.99306400 92.07600400 -62.98297600 92.05379500 -62.98374200 92.05547900 -62.99382900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0h_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004386417,2014766510,29090.2408334073
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,SMACSJ0549.3-6205,,hst_11103_95_wfpc2_f606w_wf,87.3225265543018,-62.0714784617706,11103,Ebeling,3,54797.26126,54797.28186,1200,510.890014648438,661.130004882813,,54797.60715,POLYGON J2000 87.26114100 -62.08438800 87.26127852 -62.08441520 87.26122100 -62.08447900 87.30478000 -62.09308500 87.30485042 -62.09300691 87.34456700 -62.10064000 87.36040164 -62.08257232 87.36078600 -62.08264500 87.36264149 -62.08049607 87.37847600 -62.06214400 87.37833889 -62.06211807 87.37839500 -62.06205300 87.33472135 -62.05378584 87.33458500 -62.05376000 87.32557622 -62.06419881 87.30829500 -62.06083900 87.30161956 -62.06838013 87.27963853 -62.06403421 87.27950100 -62.06400700 87.26114100 -62.08438800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11103_95_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004535613,2014915706,29103.9232881197
image,HST,WFPC2/WFC,HST,F606W,OPTICAL,SMACSJ0549.3-6205,CLUSTER OF GALAXIES;HIGH REDSHIFT CLUSTER,U9YT9503M,87.32211498927,-62.07468859986,11103,Ebeling,3,54797.27307,54797.27885,500,510.890014648438,661.130004882813,A Snapshot Survey of The Most Massive Clusters of Galaxies,54797.59959,POLYGON ICRS  87.31878356 -62.07178928  87.36249805 -62.08018661  87.34458831 -62.10064059  87.30084383 -62.09223865  87.31878356 -62.07178928,http://archive.stsci.edu/hst/previews/U9YT/U9YT9503M_256.jpg,2003751742,2012882909,29103.9311697588
image,HST,WFPC2/WFC,HST,F606W,OPTICAL,SMACSJ0549.3-6205,CLUSTER OF GALAXIES;HIGH REDSHIFT CLUSTER,U9YT9504M,87.32211498927,-62.07468859986,11103,Ebeling,3,54797.28071,54797.28186,100,510.890014648438,661.130004882813,A Snapshot Survey of The Most Massive Clusters of Galaxies,54797.60715,POLYGON ICRS  87.31878356 -62.07178928  87.36249805 -62.08018661  87.34458831 -62.10064059  87.30084383 -62.09223865  87.31878356 -62.07178928,http://archive.stsci.edu/hst/previews/U9YT/U9YT9504M_256.jpg,2003751743,2012882910,29103.9311697588
image,HST,WFPC2/WFC,HST,F606W,OPTICAL,SMACSJ0549.3-6205,CLUSTER OF GALAXIES;HIGH REDSHIFT CLUSTER,U9YT9501M,87.3220341349,-62.07459800002,11103,Ebeling,3,54797.26126,54797.26705,500,510.890014648438,661.130004882813,A Snapshot Survey of The Most Massive Clusters of Galaxies,54797.58625,POLYGON ICRS  87.31870272 -62.07169867  87.36241705 -62.08009604  87.34450730 -62.10055000  87.30076298 -62.09214804  87.31870272 -62.07169867,http://archive.stsci.edu/hst/previews/U9YT/U9YT9501M_256.jpg,2003751740,2012882907,29104.2068650418
image,HST,WFPC2/WFC,HST,F606W,OPTICAL,SMACSJ0549.3-6205,CLUSTER OF GALAXIES;HIGH REDSHIFT CLUSTER,U9YT9502M,87.3220341349,-62.07459800002,11103,Ebeling,3,54797.2689,54797.27006,100,510.890014648438,661.130004882813,A Snapshot Survey of The Most Massive Clusters of Galaxies,54797.59432,POLYGON ICRS  87.31870272 -62.07169867  87.36241705 -62.08009604  87.34450730 -62.10055000  87.30076298 -62.09214804  87.31870272 -62.07169867,http://archive.stsci.edu/hst/previews/U9YT/U9YT9502M_256.jpg,2003751741,2012882908,29104.2068650418
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,SMACSJ0549.3-6205,,hst_11103_95_wfpc2_f606w_pc,87.3161315759564,-62.0696870804882,11103,Ebeling,3,54797.26126,54797.28186,1200,510.890014648438,661.130004882813,,54797.60715,POLYGON J2000 87.32824800 -62.06471800 87.30829500 -62.06083900 87.30002400 -62.07018200 87.30016111 -62.07020865 87.30010500 -62.07027200 87.32005600 -62.07414800 87.32011215 -62.07408463 87.32832900 -62.06480900 87.32819114 -62.06478221 87.32824800 -62.06471800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11103_95_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004535612,2014915705,29184.2218026133
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1466,,hst_05897_01_wfpc2_f555w_wf,56.1596216676054,-71.6733896482444,5897,Bolte,3,50012.16964,50012.22149,3520,472.260009765625,595.099975585938,,50379.58325,POLYGON J2000 56.13392869 -71.69700248 56.19562400 -71.70230100 56.21199952 -71.68346195 56.21259600 -71.68351200 56.21451076 -71.68126334 56.23076794 -71.66215008 56.23078500 -71.66213000 56.23072050 -71.66212459 56.23073800 -71.66210400 56.16279656 -71.65639036 56.16273300 -71.65638500 56.15347857 -71.66726202 56.12661800 -71.66491800 56.11968436 -71.67278635 56.08534421 -71.66971883 56.08527900 -71.66971300 56.06607000 -71.69099400 56.06613529 -71.69099984 56.06609900 -71.69104000 56.13385500 -71.69708400 56.13392869 -71.69700248,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_01_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004392298,2014772391,29894.1366912681
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1466,,hst_05897_01_wfpc2_f814w_wf,56.1602508682524,-71.6846008746602,5897,Bolte,3,50012.15922,50012.2826,4520,713.510009765625,867.450012207031,,50379.59735,POLYGON J2000 56.12661800 -71.66491800 56.12659987 -71.66493858 56.12653600 -71.66493300 56.11961986 -71.67278059 56.08527900 -71.66971300 56.08526029 -71.66973375 56.08519603 -71.66972800 56.08517800 -71.66974800 56.06597000 -71.69102900 56.06600218 -71.69103188 56.06598400 -71.69105200 56.13374000 -71.69709600 56.13380434 -71.69710173 56.13382247 -71.69708167 56.13385920 -71.69704104 56.13387820 -71.69702003 56.19550900 -71.70231300 56.19557354 -71.70231853 56.19559112 -71.70229832 56.19562640 -71.70225778 56.21195023 -71.68347902 56.21254600 -71.68352900 56.21446005 -71.68128128 56.21447739 -71.68126091 56.21451219 -71.68122004 56.23071700 -71.66216800 56.23068584 -71.66216539 56.23073800 -71.66210400 56.16273300 -71.65638500 56.16271555 -71.65640553 56.16265001 -71.65640000 56.16263300 -71.65642000 56.15341322 -71.66725632 56.12661800 -71.66491800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_01_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004392300,2014772393,29894.1877737735
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1466,,hst_05897_01_wfpc2_f555w_pc,56.1415878815331,-71.6732317668071,5897,Bolte,3,50012.16964,50012.22149,3520,472.260009765625,595.099975585938,,50379.58325,POLYGON J2000 56.12661800 -71.66491800 56.11802800 -71.67466500 56.11809259 -71.67467064 56.11805700 -71.67471100 56.14906500 -71.67741400 56.14910095 -71.67737366 56.15767800 -71.66765000 56.15761307 -71.66764434 56.15763100 -71.66762400 56.12661800 -71.66491800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_01_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004392297,2014772390,29977.3546593816
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1466,,hst_05897_01_wfpc2_f814w_pc,56.1287060738663,-71.6733755674968,5897,Bolte,3,50012.15922,50012.2826,4520,713.510009765625,867.450012207031,,50379.59735,POLYGON J2000 56.11800700 -71.67472900 56.14901500 -71.67743200 56.14906895 -71.67737087 56.15761000 -71.66768800 56.15757710 -71.66768513 56.15763100 -71.66762400 56.12661800 -71.66491800 56.12659987 -71.66493858 56.12653600 -71.66493300 56.11794466 -71.67467997 56.11792700 -71.67470000 56.11795976 -71.67470286 56.11794200 -71.67472300 56.11800700 -71.67472900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_01_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004392299,2014772392,29977.4057846152
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC2257,,hst_05475_0d_wfpc2_f555w_wf,97.5549067874657,-64.3373973736743,5475,Shara,3,49388.47589,49388.47936,300,472.260009765625,595.099975585938,,49876.65207,POLYGON J2000 97.54508323 -64.35479448 97.54513000 -64.35498700 97.59590400 -64.35267300 97.59588241 -64.35258412 97.59112760 -64.33299594 97.59091240 -64.33210875 97.59056200 -64.33066400 97.56470806 -64.33184246 97.56278000 -64.32311900 97.54402234 -64.32390046 97.54170100 -64.31270100 97.49083100 -64.31468200 97.49540800 -64.33673300 97.49560433 -64.33672540 97.50021200 -64.35673200 97.54508323 -64.35479448,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0d_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004386400,2014766493,30176.5192064898
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC2257,,hst_05897_05_wfpc2_f814w_wf,97.5149905812949,-64.32542763949,5897,Bolte,3,50003.862,50004.02705,4520,713.510009765625,867.450012207031,,50370.75043,POLYGON J2000 97.49229821 -64.30742547 97.49227800 -64.30743100 97.50613126 -64.31693215 97.48898400 -64.32153200 97.48900981 -64.32155006 97.48899004 -64.32155536 97.48896900 -64.32156100 97.49886680 -64.32848232 97.47676300 -64.33433200 97.47678843 -64.33435004 97.47676937 -64.33435508 97.47674700 -64.33436100 97.50337243 -64.35323589 97.50339800 -64.35325400 97.50341988 -64.35324821 97.50344500 -64.35326600 97.54366599 -64.34261506 97.54370650 -64.34260432 97.54708800 -64.34170800 97.54698584 -64.34163563 97.58629807 -64.33099436 97.58634000 -64.33098300 97.56245661 -64.31442055 97.56241549 -64.31443159 97.56279700 -64.31432700 97.56283775 -64.31431583 97.53556500 -64.29562600 97.53552400 -64.29563700 97.53554402 -64.29563151 97.53546600 -64.29557800 97.49229300 -64.30740200 97.49231894 -64.30741980 97.49229821 -64.30742547,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_05_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004392324,2014772417,30189.0865082587
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC2257,,hst_05897_05_wfpc2_f555w_wf,97.5135815152463,-64.3246584838996,5897,Bolte,3,50003.87242,50003.94302,3520,472.260009765625,595.099975585938,,50370.7372,POLYGON J2000 97.48898400 -64.32153200 97.49890836 -64.32847131 97.47680610 -64.33432060 97.47676300 -64.33433200 97.50338800 -64.35320700 97.50343104 -64.35319561 97.50348100 -64.35323100 97.54370180 -64.34258092 97.54708200 -64.34168500 97.54697987 -64.34161264 97.58633500 -64.33096000 97.56245122 -64.31439640 97.56283200 -64.31429200 97.56280700 -64.31427400 97.53553400 -64.29558400 97.53549167 -64.29559561 97.53546600 -64.29557800 97.49233360 -64.30739089 97.49229300 -64.30740200 97.50617245 -64.31692110 97.48902538 -64.32152090 97.48898400 -64.32153200 POLYGON J2000 97.51639644 -64.32388858 97.50626509 -64.31694533 97.51962580 -64.32610105 97.51965200 -64.32611900 97.51639644 -64.32388858,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_05_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004392322,2014772415,30189.2002820498
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC2257,,hst_05897_05_wfpc2_f814w_pc,97.5060383194311,-64.3214658295463,5897,Bolte,3,50003.862,50004.02705,4520,713.510009765625,867.450012207031,,50370.75043,POLYGON J2000 97.48899400 -64.32157900 97.50129000 -64.33017600 97.50131156 -64.33017022 97.50133700 -64.33018800 97.50137800 -64.33017700 97.52122600 -64.32485000 97.52120055 -64.32483221 97.50893600 -64.31625400 97.50891403 -64.31625990 97.50888860 -64.31624210 97.50886280 -64.31622405 97.50883700 -64.31620600 97.48898400 -64.32153200 97.48900981 -64.32155006 97.48896900 -64.32156100 97.48899400 -64.32157900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_05_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004392323,2014772416,30247.9677241388
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC2257,,hst_05897_05_wfpc2_f555w_pc,97.5100626317518,-64.321845882753,5897,Bolte,3,50003.87242,50003.94302,3520,472.260009765625,595.099975585938,,50370.7372,POLYGON J2000 97.50890500 -64.31621300 97.50886308 -64.31622425 97.50883700 -64.31620600 97.48898400 -64.32153200 97.50128000 -64.33012900 97.50132239 -64.33011763 97.50137300 -64.33015300 97.52122000 -64.32482600 97.52116939 -64.32479062 97.50892949 -64.31623014 97.50890500 -64.31621300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_05_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004392321,2014772414,30248.0817281052
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC2257,,hst_05475_0d_wfpc2_f555w_pc,97.5522751054553,-64.3286378761563,5475,Shara,3,49388.47589,49388.47936,300,472.260009765625,595.099975585938,,49876.65207,POLYGON J2000 97.56500600 -64.33319000 97.56278000 -64.32311900 97.53953600 -64.32408700 97.54176600 -64.33415600 97.56500600 -64.33319000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05475_0d_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004386399,2014766492,30280.1714495994
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,LMC-062930-640200,,hst_06604_a1_wfpc2_f555w_wf,97.3542958209984,-64.0329162634744,6604,Walker,3,50576.42969,50576.45703,2000,472.260009765625,595.099975585938,,50941.56832,POLYGON J2000 97.31619950 -64.02639944 97.31575500 -64.02639400 97.31436900 -64.04849800 97.31453661 -64.04850005 97.35949387 -64.04904378 97.36155202 -64.04906834 97.36488100 -64.04910800 97.36559208 -64.03785322 97.38558400 -64.03817600 97.38626332 -64.03002232 97.41191400 -64.03050100 97.41406800 -64.00840000 97.36355800 -64.00745600 97.36354959 -64.00754215 97.31766600 -64.00688000 97.31619950 -64.02639944,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_06604_a1_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004410696,2014790789,30807.9781270718
