#@string,string,ra,dec,integer,datetime,datetime,float,string,string,string,float,integer,datetime,string,integer,float
Dataset,Target Name,RAJ2000,DEJ2000,Ref,Start Time,Stop Time,Exp Time,Instrument,Apertures,Filters/Gratings,Central Wavelength,Proposal ID,Release Date,Preview Name,High-Level Science Products,Ang Sep (')
U5AY0705R,NGC2100,85.5571875,-69.21416666666667,9,1999-10-14 00:41:13,1999-10-14 00:47:03,350.0,WFPC2 ,PC1,F814W,8012.0,8134,2000-10-14 12:09:09,U5AY0705R,,0.162
U5AY0706R,NGC2100,85.5571875,-69.21416666666667,9,1999-10-14 00:50:13,1999-10-14 00:50:23,10.0,WFPC2 ,PC1,F814W,8012.0,8134,2000-10-14 12:00:41,U5AY0706R,,0.162
U3AK0501T,NGC2100,85.55712916666666,-69.2119888888889,1,1996-09-20 07:20:16,1996-09-20 07:23:36,200.0,WFPC2 ,PC1-FIX,F170W,1770.0,6935,1996-09-20 12:00:23,U3AK0501T,,0.268
U3AK0502T,NGC2100,85.55712916666666,-69.2119888888889,1,1996-09-20 07:26:16,1996-09-20 07:29:36,200.0,WFPC2 ,PC1-FIX,F170W,1770.0,6935,1996-09-20 12:00:24,U3AK0502T,,0.268
U3AK0507T,NGC2100,85.55712916666666,-69.2119888888889,1,1996-09-20 08:27:16,1996-09-20 08:27:26,10.0,WFPC2 ,PC1-FIX,F336W,3344.0,6935,1996-09-20 12:21:58,U3AK0507T,,0.268
U3AK0508T,NGC2100,85.55712916666666,-69.2119888888889,1,1996-09-20 08:30:16,1996-09-20 08:30:56,40.0,WFPC2 ,PC1-FIX,F439W,4311.0,6935,1996-09-20 12:19:08,U3AK0508T,,0.268
U3AK0509T,NGC2100,85.55712916666666,-69.2119888888889,1,1996-09-20 08:32:16,1996-09-20 08:32:56,40.0,WFPC2 ,PC1-FIX,F439W,4311.0,6935,1996-09-20 12:16:44,U3AK0509T,,0.268
U3AK050AT,NGC2100,85.55712916666666,-69.2119888888889,1,1996-09-20 08:34:16,1996-09-20 08:34:22,6.0,WFPC2 ,PC1-FIX,F439W,4311.0,6935,1996-09-20 12:16:33,U3AK050AT,,0.268
U8QZ0301M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 15:28:15,2004-05-22 15:33:15,300.0,WFPC2 ,WFALL,F170W,1770.0,9827,2005-05-22 19:48:26,U8QZ0301M,,0.366
U8QZ0302M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 15:36:15,2004-05-22 15:41:15,300.0,WFPC2 ,WFALL,F170W,1770.0,9827,2005-05-22 19:49:36,U8QZ0302M,,0.366
U8QZ0303M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 15:45:15,2004-05-22 15:48:35,200.0,WFPC2 ,WFALL,F255W,2599.0,9827,2005-05-22 19:51:21,U8QZ0303M,,0.366
U8QZ0304M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 15:51:15,2004-05-22 15:54:35,200.0,WFPC2 ,WFALL,F255W,2599.0,9827,2005-05-22 19:52:02,U8QZ0304M,,0.366
U8QZ0305M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 15:58:15,2004-05-22 15:59:05,50.0,WFPC2 ,WFALL,F336W,3344.0,9827,2005-05-22 19:53:14,U8QZ0305M,,0.366
U8QZ0306M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 16:01:15,2004-05-22 16:02:05,50.0,WFPC2 ,WFALL,F336W,3344.0,9827,2005-05-22 19:54:27,U8QZ0306M,,0.366
U8QZ0307M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 16:05:15,2004-05-22 16:05:55,40.0,WFPC2 ,WFALL,F439W,4311.0,9827,2005-05-22 19:55:39,U8QZ0307M,,0.366
U8QZ0308M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 16:07:15,2004-05-22 16:07:55,40.0,WFPC2 ,WFALL,F439W,4311.0,9827,2005-05-22 19:56:50,U8QZ0308M,,0.366
U8QZ0309M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 16:10:15,2004-05-22 16:10:25,10.0,WFPC2 ,WFALL,F555W,5439.0,9827,2005-05-22 23:57:20,U8QZ0309M,,0.366
U8QZ030AM,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 16:12:15,2004-05-22 16:12:25,10.0,WFPC2 ,WFALL,F555W,5439.0,9827,2005-05-22 23:59:04,U8QZ030AM,,0.366
U8QZ0301M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 15:28:15,2004-05-22 15:33:15,300.0,WFPC2 ,WFALL,F170W,1770.0,9827,2005-05-22 19:48:26,U8QZ0301M,,0.483
U8QZ0302M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 15:36:15,2004-05-22 15:41:15,300.0,WFPC2 ,WFALL,F170W,1770.0,9827,2005-05-22 19:49:36,U8QZ0302M,,0.483
U8QZ0303M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 15:45:15,2004-05-22 15:48:35,200.0,WFPC2 ,WFALL,F255W,2599.0,9827,2005-05-22 19:51:21,U8QZ0303M,,0.483
U8QZ0304M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 15:51:15,2004-05-22 15:54:35,200.0,WFPC2 ,WFALL,F255W,2599.0,9827,2005-05-22 19:52:02,U8QZ0304M,,0.483
U8QZ0305M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 15:58:15,2004-05-22 15:59:05,50.0,WFPC2 ,WFALL,F336W,3344.0,9827,2005-05-22 19:53:14,U8QZ0305M,,0.483
U8QZ0306M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 16:01:15,2004-05-22 16:02:05,50.0,WFPC2 ,WFALL,F336W,3344.0,9827,2005-05-22 19:54:27,U8QZ0306M,,0.483
U8QZ0307M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 16:05:15,2004-05-22 16:05:55,40.0,WFPC2 ,WFALL,F439W,4311.0,9827,2005-05-22 19:55:39,U8QZ0307M,,0.483
U8QZ0308M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 16:07:15,2004-05-22 16:07:55,40.0,WFPC2 ,WFALL,F439W,4311.0,9827,2005-05-22 19:56:50,U8QZ0308M,,0.483
U8QZ0309M,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 16:10:15,2004-05-22 16:10:25,10.0,WFPC2 ,WFALL,F555W,5439.0,9827,2005-05-22 23:57:20,U8QZ0309M,,0.483
U8QZ030AM,ANY,85.85322083333332,-67.75060555555555,2,2004-05-22 16:12:15,2004-05-22 16:12:25,10.0,WFPC2 ,WFALL,F555W,5439.0,9827,2005-05-22 23:59:04,U8QZ030AM,,0.483
U26M0X01T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:22:17,1994-02-02 12:26:07,230.0,WFPC2 ,PC1,F450W,4556.0,5475,1995-06-05 00:32:11,U26M0X01T,,0.255
U26M0X02T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:30:17,1994-02-02 12:32:17,120.0,WFPC2 ,PC1,F555W,5439.0,5475,1995-06-05 00:51:57,U26M0X02T,,0.255
U5DD0101R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 16:26:14,2000-01-28 16:32:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:56:18,U5DD0101R,,0.262
U5DD0105R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:24:14,2000-01-28 19:30:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-28 20:22:12,U5DD0105R,,0.262
U5DD0106R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:36:14,2000-01-28 19:42:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-28 20:28:48,U5DD0106R,,0.262
U5DD010AR,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 22:00:14,2000-01-28 22:06:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-29 03:19:27,U5DD010AR,,0.262
U5DD0104R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 18:47:14,2000-01-28 18:53:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:04,U5DD0104R,,0.268
U5DD0109R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 21:13:14,2000-01-28 21:19:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:17:24,U5DD0109R,,0.268
U5DD0102R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 17:44:14,2000-01-28 17:50:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:39:10,U5DD0102R,,0.271
U5DD0107R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 20:23:14,2000-01-28 20:29:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:11:44,U5DD0107R,,0.271
U5DD0103R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 17:56:14,2000-01-28 18:02:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:22,U5DD0103R,,0.27699999999999997
U5DD0108R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 21:01:14,2000-01-28 21:07:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:25:40,U5DD0108R,,0.27699999999999997
U5DD0103R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 17:56:14,2000-01-28 18:02:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:22,U5DD0103R,,0.465
U5DD0108R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 21:01:14,2000-01-28 21:07:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:25:40,U5DD0108R,,0.465
U5DD0102R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 17:44:14,2000-01-28 17:50:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:39:10,U5DD0102R,,0.474
U5DD0107R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 20:23:14,2000-01-28 20:29:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:11:44,U5DD0107R,,0.474
U5DD0104R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 18:47:14,2000-01-28 18:53:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:04,U5DD0104R,,0.475
U5DD0109R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 21:13:14,2000-01-28 21:19:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:17:24,U5DD0109R,,0.475
U5DD0101R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 16:26:14,2000-01-28 16:32:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:56:18,U5DD0101R,,0.483
U5DD0105R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:24:14,2000-01-28 19:30:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-28 20:22:12,U5DD0105R,,0.483
U5DD0106R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:36:14,2000-01-28 19:42:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-28 20:28:48,U5DD0106R,,0.483
U5DD010AR,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 22:00:14,2000-01-28 22:06:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-29 03:19:27,U5DD010AR,,0.483
U26M0X01T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:22:17,1994-02-02 12:26:07,230.0,WFPC2 ,PC1,F450W,4556.0,5475,1995-06-05 00:32:11,U26M0X01T,,0.496
U26M0X02T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:30:17,1994-02-02 12:32:17,120.0,WFPC2 ,PC1,F555W,5439.0,5475,1995-06-05 00:51:57,U26M0X02T,,0.496
U5DD0103R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 17:56:14,2000-01-28 18:02:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:22,U5DD0103R,,0.451
U5DD0108R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 21:01:14,2000-01-28 21:07:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:25:40,U5DD0108R,,0.451
U5DD0102R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 17:44:14,2000-01-28 17:50:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:39:10,U5DD0102R,,0.46
U5DD0107R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 20:23:14,2000-01-28 20:29:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:11:44,U5DD0107R,,0.46
U5DD0104R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 18:47:14,2000-01-28 18:53:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:04,U5DD0104R,,0.46
U5DD0109R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 21:13:14,2000-01-28 21:19:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:17:24,U5DD0109R,,0.46
U5DD0101R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 16:26:14,2000-01-28 16:32:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:56:18,U5DD0101R,,0.469
U5DD0105R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:24:14,2000-01-28 19:30:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-28 20:22:12,U5DD0105R,,0.469
U5DD0106R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:36:14,2000-01-28 19:42:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-28 20:28:48,U5DD0106R,,0.469
U5DD010AR,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 22:00:14,2000-01-28 22:06:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-29 03:19:27,U5DD010AR,,0.469
U26M0X01T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:22:17,1994-02-02 12:26:07,230.0,WFPC2 ,PC1,F450W,4556.0,5475,1995-06-05 00:32:11,U26M0X01T,,0.483
U26M0X02T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:30:17,1994-02-02 12:32:17,120.0,WFPC2 ,PC1,F555W,5439.0,5475,1995-06-05 00:51:57,U26M0X02T,,0.483
U5DD0104R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 18:47:14,2000-01-28 18:53:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:04,U5DD0104R,,0.35200000000000004
U5DD0109R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 21:13:14,2000-01-28 21:19:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:17:24,U5DD0109R,,0.35200000000000004
U5DD0103R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 17:56:14,2000-01-28 18:02:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:22,U5DD0103R,,0.354
U5DD0108R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 21:01:14,2000-01-28 21:07:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:25:40,U5DD0108R,,0.354
U5DD0101R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 16:26:14,2000-01-28 16:32:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:56:18,U5DD0101R,,0.35700000000000004
U5DD0105R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:24:14,2000-01-28 19:30:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-28 20:22:12,U5DD0105R,,0.35700000000000004
U5DD0106R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:36:14,2000-01-28 19:42:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-28 20:28:48,U5DD0106R,,0.35700000000000004
U5DD010AR,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 22:00:14,2000-01-28 22:06:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-29 03:19:27,U5DD010AR,,0.35700000000000004
U5DD0102R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 17:44:14,2000-01-28 17:50:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:39:10,U5DD0102R,,0.358
U5DD0107R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 20:23:14,2000-01-28 20:29:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:11:44,U5DD0107R,,0.358
U26M0X01T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:22:17,1994-02-02 12:26:07,230.0,WFPC2 ,PC1,F450W,4556.0,5475,1995-06-05 00:32:11,U26M0X01T,,0.366
U26M0X02T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:30:17,1994-02-02 12:32:17,120.0,WFPC2 ,PC1,F555W,5439.0,5475,1995-06-05 00:51:57,U26M0X02T,,0.366
U5DD0104R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 18:47:14,2000-01-28 18:53:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:04,U5DD0104R,,0.36
U5DD0109R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 21:13:14,2000-01-28 21:19:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:17:24,U5DD0109R,,0.36
U5DD0103R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 17:56:14,2000-01-28 18:02:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:22,U5DD0103R,,0.361
U5DD0108R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 21:01:14,2000-01-28 21:07:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:25:40,U5DD0108R,,0.361
U5DD0101R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 16:26:14,2000-01-28 16:32:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:56:18,U5DD0101R,,0.366
U5DD0105R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:24:14,2000-01-28 19:30:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-28 20:22:12,U5DD0105R,,0.366
U5DD0106R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:36:14,2000-01-28 19:42:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-28 20:28:48,U5DD0106R,,0.366
U5DD010AR,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 22:00:14,2000-01-28 22:06:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-29 03:19:27,U5DD010AR,,0.366
U5DD0102R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 17:44:14,2000-01-28 17:50:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:39:10,U5DD0102R,,0.366
U5DD0107R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 20:23:14,2000-01-28 20:29:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:11:44,U5DD0107R,,0.366
U26M0X01T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:22:17,1994-02-02 12:26:07,230.0,WFPC2 ,PC1,F450W,4556.0,5475,1995-06-05 00:32:11,U26M0X01T,,0.377
U26M0X02T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:30:17,1994-02-02 12:32:17,120.0,WFPC2 ,PC1,F555W,5439.0,5475,1995-06-05 00:51:57,U26M0X02T,,0.377
U5DD0103R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 17:56:14,2000-01-28 18:02:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:22,U5DD0103R,,0.479
U5DD0108R,NGC2121,87.03775833333331,-71.48628611111111,5,2000-01-28 21:01:14,2000-01-28 21:07:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:25:40,U5DD0108R,,0.479
U5DD0104R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 18:47:14,2000-01-28 18:53:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:48:04,U5DD0104R,,0.488
U5DD0109R,NGC2121,87.03757083333332,-71.48643055555556,5,2000-01-28 21:13:14,2000-01-28 21:19:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:17:24,U5DD0109R,,0.488
U5DD0102R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 17:44:14,2000-01-28 17:50:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:39:10,U5DD0102R,,0.489
U5DD0107R,NGC2121,87.03733749999999,-71.48636388888889,5,2000-01-28 20:23:14,2000-01-28 20:29:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-29 03:11:44,U5DD0107R,,0.489
U5DD0101R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 16:26:14,2000-01-28 16:32:54,400.0,WFPC2 ,PC1-FIX,F814W,8012.0,8141,2001-01-28 19:56:18,U5DD0101R,,0.49700000000000005
U5DD0105R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:24:14,2000-01-28 19:30:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-28 20:22:12,U5DD0105R,,0.49700000000000005
U5DD0106R,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 19:36:14,2000-01-28 19:42:54,400.0,WFPC2 ,PC1-FIX,F555W,5439.0,8141,2001-01-28 20:28:48,U5DD0106R,,0.49700000000000005
U5DD010AR,NGC2121,87.03714999999998,-71.48650833333333,5,2000-01-28 22:00:14,2000-01-28 22:06:54,400.0,WFPC2 ,PC1-FIX,F336W,3344.0,8141,2001-01-29 03:19:27,U5DD010AR,,0.49700000000000005
U26M0X01T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:22:17,1994-02-02 12:26:07,230.0,WFPC2 ,PC1,F450W,4556.0,5475,1995-06-05 00:32:11,U26M0X01T,,0.512
U26M0X02T,NGC2121,87.036425,-71.48661666666666,21,1994-02-02 12:30:17,1994-02-02 12:32:17,120.0,WFPC2 ,PC1,F555W,5439.0,5475,1995-06-05 00:51:57,U26M0X02T,,0.512
U26M1901T,NGC2157,89.37231249999999,-69.19678333333334,21,1994-03-26 18:40:17,1994-03-26 18:41:17,60.0,WFPC2 ,PC1,F450W,4556.0,5475,1995-07-27 22:40:30,U26M1901T,,0.366
U26M1902T,NGC2157,89.37231249999999,-69.19678333333334,21,1994-03-26 18:44:17,1994-03-26 18:44:47,30.0,WFPC2 ,PC1,F555W,5439.0,5475,1995-07-27 22:48:13,U26M1902T,,0.366
U2Y80401T,NGC2157,89.40159166666666,-69.2046388888889,4,1995-12-09 00:08:17,1995-12-09 00:13:17,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-12-09 03:53:20,U2Y80401T,,0.556
U2Y80402T,NGC2157,89.40159166666666,-69.2046388888889,4,1995-12-09 00:16:17,1995-12-09 00:21:17,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-12-09 03:43:06,U2Y80402T,,0.556
U2Y80403T,NGC2157,89.40159166666666,-69.2046388888889,4,1995-12-09 00:24:17,1995-12-09 00:29:17,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-12-09 03:56:15,U2Y80403T,,0.556
U2Y80404T,NGC2157,89.40159166666666,-69.2046388888889,4,1995-12-09 00:33:17,1995-12-09 00:38:17,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-12-09 04:00:13,U2Y80404T,,0.556
U2Y80405T,NGC2157,89.40159166666666,-69.2046388888889,4,1995-12-09 00:41:17,1995-12-09 00:46:17,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-12-09 03:53:14,U2Y80405T,,0.556
U2Y80406T,NGC2157,89.40159166666666,-69.2046388888889,4,1995-12-09 00:49:17,1995-12-09 00:54:17,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-12-09 03:54:20,U2Y80406T,,0.556
U2Y80407T,NGC2157,89.40172083333333,-69.20483055555556,4,1995-12-09 01:07:17,1995-12-09 01:12:17,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-12-09 03:58:32,U2Y80407T,,0.561
U2Y80408T,NGC2157,89.40172083333333,-69.20483055555556,4,1995-12-09 01:15:17,1995-12-09 01:15:16,187.5,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-12-09 04:05:46,U2Y80408T,,0.561
U2Y80409T,NGC2157,89.40172083333333,-69.20483055555556,4,1995-12-09 01:24:17,1995-12-09 01:29:17,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-12-09 04:01:16,U2Y80409T,,0.561
U2Y8040AT,NGC2157,89.40172083333333,-69.20483055555556,4,1995-12-09 01:32:17,1995-12-09 01:37:17,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-12-09 04:07:10,U2Y8040AT,,0.561
U2Y8040BT,NGC2157,89.40172083333333,-69.20483055555556,4,1995-12-09 01:40:16,1995-12-09 01:40:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-12-09 06:14:23,U2Y8040BT,,0.561
U2Y8040CT,NGC2157,89.40172083333333,-69.20483055555556,4,1995-12-09 01:42:16,1995-12-09 01:42:26,10.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-12-09 06:04:28,U2Y8040CT,,0.561
U2Y8040DT,NGC2157,89.40172083333333,-69.20483055555556,4,1995-12-09 01:45:16,1995-12-09 01:45:26,10.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-12-09 06:14:47,U2Y8040DT,,0.561
U2Y80401T,NGC2157,89.40159166666666,-69.2046388888889,4,1995-12-09 00:08:17,1995-12-09 00:13:17,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-12-09 03:53:20,U2Y80401T,,0.479
U2Y80402T,NGC2157,89.40159166666666,-69.2046388888889,4,1995-12-09 00:16:17,1995-12-09 00:21:17,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-12-09 03:43:06,U2Y80402T,,0.479
U2Y80403T,NGC2157,89.40159166666666,-69.2046388888889,4,1995-12-09 00:24:17,1995-12-09 00:29:17,300.0,WFPC2 ,PC1-FIX,F555W,5439.0,5904,1996-12-09 03:56:15,U2Y80403T,,0.479
U2Y80404T,NGC2157,89.40159166666666,-69.2046388888889,4,1995-12-09 00:33:17,1995-12-09 00:38:17,300.0,WFPC2 ,PC1-FIX,F814W,8012.0,5904,1996-12-09 04:00:13,U2Y80404T,,0.479
