dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,s_region,jpegURL,obsid,objID,distance,group,litidx
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,LIST-1,,hst_08059_f2_wfpc2_f606w_wf,79.6010812266502,-69.74337498412329,8059,Casertano,3,51910.23071,51910.2476,240.0,510.890014648438,661.1300048828131,,51910.59678,POLYGON J2000 79.49647832 -69.73256248 79.49647500 -69.73256300 79.52279400 -69.75274200 79.52279800 -69.75274100 79.54465025 -69.74932923 79.52301640 -69.75270729 79.54743400 -69.77094900 79.59862014 -69.76273966 79.59885700 -69.76291400 79.59886100 -69.76291400 79.65666600 -69.75350900 79.65654945 -69.75342321 79.65654577 -69.75342345 79.65654906 -69.75342292 79.63235516 -69.73559760 79.63235347 -69.73559635 79.63126583 -69.73479423 79.63126418 -69.73479301 79.62948400 -69.73348000 79.62948000 -69.73348000 79.60005175 -69.73826951 79.58950000 -69.73030300 79.56807099 -69.73370868 79.55471300 -69.72345900 79.49647832 -69.73256248,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_f2_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004437256,2014817349,1541.22123626138,4.0,132.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,LIST-1,,hst_08059_f2_wfpc2_f814w_wf,79.59373165671471,-69.7449105577361,8059,Casertano,3,51910.25779,51910.26334,400.0,713.510009765625,867.4500122070309,,51910.60105,POLYGON J2000 79.63126418 -69.73479301 79.62948400 -69.73348000 79.60005190 -69.73826963 79.58950000 -69.73030300 79.56807099 -69.73370868 79.55471300 -69.72345900 79.49647900 -69.73256300 79.52279800 -69.75274100 79.52302040 -69.75270630 79.54743800 -69.77094800 79.59862304 -69.76273884 79.59886100 -69.76291400 79.65666600 -69.75350900 79.65654906 -69.75342292 79.63235516 -69.73559760 79.63126418 -69.73479301,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_f2_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004437260,2014817353,1541.22123626138,4.0,132.0
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_08883_fk_wfpc2_f606w_pc,79.6029139999814,-69.7508638762547,8883,Casertano,3,51899.46265,51899.46844,500.0,510.890014648438,661.1300048828131,,51899.93053,POLYGON J2000 79.59957500 -69.75792200 79.62331200 -69.75202200 79.60625500 -69.74380400 79.58251700 -69.74970600 79.59957500 -69.75792200,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08883_fk_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004463849,2014843942,1582.8652546980304,4.0,132.0
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,LIST-1,,hst_08059_ew_wfpc2_f606w_pc,79.60075499496179,-69.7496807895244,8059,Casertano,3,51900.40362,51900.40941,240.0,510.890014648438,661.1300048828131,,51900.7551,POLYGON J2000 79.59706400 -69.75671700 79.62109100 -69.75096100 79.60444900 -69.74264200 79.58042000 -69.74840100 79.59706400 -69.75671700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_ew_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004437189,2014817282,1585.71188377048,4.0,132.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,LIST-1,,hst_08059_ew_wfpc2_f814w_pc,79.60075499496179,-69.7496807895244,8059,Casertano,3,51900.41959,51900.42515,400.0,713.510009765625,867.4500122070309,,51900.74565,POLYGON J2000 79.62109100 -69.75096100 79.60444900 -69.74264200 79.58042000 -69.74840100 79.59706400 -69.75671700 79.62109100 -69.75096100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_ew_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004437191,2014817284,1585.71188377048,4.0,132.0
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,LIST-1,,hst_08059_ex_wfpc2_f606w_pc,79.59443585751809,-69.7459260617972,8059,Casertano,3,51903.41473,51903.42052,240.0,510.890014648438,661.1300048828131,,51904.01962,POLYGON J2000 79.58965900 -69.75288400 79.61454000 -69.74758300 79.59921400 -69.73896600 79.57433200 -69.74427100 79.58965900 -69.75288400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_ex_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004437199,2014817292,1594.18788279948,4.0,132.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,LIST-1,,hst_08059_ex_wfpc2_f814w_pc,79.59443585751809,-69.7459260617972,8059,Casertano,3,51903.43071,51903.43626,400.0,713.510009765625,867.4500122070309,,51904.02626000001,POLYGON J2000 79.57433200 -69.74427100 79.58965900 -69.75288400 79.61454000 -69.74758300 79.59921400 -69.73896600 79.57433200 -69.74427100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_ex_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004437203,2014817296,1594.18788279948,4.0,132.0
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,LIST-1,,hst_08059_ey_wfpc2_f606w_pc,79.58925133578741,-69.7424506777956,8059,Casertano,3,51906.15154,51906.16219,240.0,510.890014648438,661.1300048828131,,51906.67535,POLYGON J2000 79.60909800 -69.74444100 79.59499600 -69.73557900 79.56940600 -69.74046100 79.58351000 -69.74932100 79.60909800 -69.74444100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_ey_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004437211,2014817304,1601.3427407857998,4.0,132.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,LIST-1,,hst_08059_ey_wfpc2_f814w_pc,79.58925133578741,-69.7424506777956,8059,Casertano,3,51906.17237,51906.17793,400.0,713.510009765625,867.4500122070309,,51906.69032,POLYGON J2000 79.58351000 -69.74932100 79.60909800 -69.74444100 79.59499600 -69.73557900 79.56940600 -69.74046100 79.58351000 -69.74932100,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08059_ey_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004437213,2014817306,1601.3427407857998,4.0,132.0
image,HST,WFPC2/WFC,HST,F555W,OPTICAL,NGC1916,GLOBULAR CLUSTER;STELLAR CLUSTER,U9YV0N03M,79.65639625857,-69.41125502572,11218,Bond,3,54618.89325,54618.8936,30.0,472.260009765625,595.0999755859381,Snapshot Survey for Planetary Nebulae in Globular Clusters of the Local Group,54984.03399,POLYGON ICRS  79.67056334 -69.44393219  79.57059548 -69.41701084  79.64705205 -69.38192431  79.74695923 -69.40879868  79.67056334 -69.44393219,http://archive.stsci.edu/hst/previews/U9YV/U9YV0N03M_256.jpg,2003751814,2012882981,1902.35055529344,5.0,135.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1916,,hst_05916_04_wfpc2_f555w_wf,79.6703999175245,-69.41794088802081,5916,Suntzeff,3,50061.11894,50061.14279,1540.0,472.260009765625,595.0999755859381,,50427.58624,POLYGON J2000 79.70805700 -69.42681581 79.74408800 -69.41161500 79.69574300 -69.39744500 79.67524112 -69.40609445 79.65624300 -69.40042000 79.64121644 -69.40664432 79.61697200 -69.39931200 79.57595900 -69.41608700 79.62371400 -69.43051900 79.62387106 -69.43045484 79.66760000 -69.44341100 79.70339819 -69.42847721 79.70382100 -69.42860100 79.70805700 -69.42681581,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05916_04_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004392922,2014773015,1902.8009021865696,5.0,135.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1916,,hst_05916_04_wfpc2_f814w_wf,79.6703999175245,-69.41794088802081,5916,Suntzeff,3,50061.14532,50061.1745,1860.0,713.510009765625,867.4500122070309,,50427.61074,POLYGON J2000 79.69574300 -69.39744500 79.67524112 -69.40609445 79.65624300 -69.40042000 79.64121644 -69.40664432 79.61697200 -69.39931200 79.57595900 -69.41608700 79.62371400 -69.43051900 79.62387106 -69.43045484 79.66760000 -69.44341100 79.70339819 -69.42847721 79.70382100 -69.42860100 79.70805700 -69.42681581 79.74408800 -69.41161500 79.69574300 -69.39744500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05916_04_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004392924,2014773017,1902.8009021865696,5.0,135.0
image,HST,WFPC2/WFC,HST,F555W,OPTICAL,NGC1916,GLOBULAR CLUSTER;STELLAR CLUSTER,U9YV0N01M,79.65632253158,-69.41105982253,11218,Bond,3,54618.88492,54618.885270000006,30.0,472.260009765625,595.0999755859381,Snapshot Survey for Planetary Nebulae in Globular Clusters of the Local Group,54984.03331,POLYGON ICRS  79.67048934 -69.44373700  79.57052250 -69.41681558  79.64697854 -69.38172910  79.74688470 -69.40860353  79.67048934 -69.44373700,http://archive.stsci.edu/hst/previews/U9YV/U9YV0N01M_256.jpg,2003751812,2012882979,1902.85182628482,5.0,135.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1916,,hst_11218_0n_wfpc2_f555w_wf,79.6413691163953,-69.41384020801159,11218,Bond,3,54618.88492,54618.8936,60.0,472.260009765625,595.0999755859381,,54984.03399,POLYGON J2000 79.57475800 -69.41651558 79.61941348 -69.42840493 79.62148680 -69.42895634 79.62480600 -69.42983900 79.64413849 -69.42086450 79.66385700 -69.42621600 79.67802428 -69.41975574 79.70322500 -69.42667400 79.70346624 -69.42656550 79.74194500 -69.40924100 79.74163005 -69.40915460 79.74187100 -69.40904600 79.69225100 -69.39541700 79.69209877 -69.39548560 79.64670200 -69.38326500 79.61294899 -69.39877406 79.61250600 -69.39865600 79.57455900 -69.41628700 79.57468556 -69.41632073 79.57487226 -69.41637049 79.57463200 -69.41648200 79.57475800 -69.41651558,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11218_0n_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004542500,2014922593,1908.02510913202,5.0,135.0
image,HST,WFPC2/WFC,HST,F555W,OPTICAL,NGC2005,GLOBULAR CLUSTER;STELLAR CLUSTER,U9YV0O03M,82.54005143606,-69.7488931181,11218,Bond,3,54792.19946,54792.1998,30.0,472.260009765625,595.0999755859381,Snapshot Survey for Planetary Nebulae in Globular Clusters of the Local Group,55159.714470000006,POLYGON ICRS  82.50057754 -69.71879947  82.61931086 -69.73510454  82.57230925 -69.77621700  82.45337703 -69.75988384  82.50057754 -69.71879947,http://archive.stsci.edu/hst/previews/U9YV/U9YV0O03M_256.jpg,2003751818,2012882985,1942.44971647258,6.0,156.0
image,HST,WFPC2/WFC,HST,F555W,OPTICAL,NGC2005,GLOBULAR CLUSTER;STELLAR CLUSTER,U9YV0O01M,82.5402770439,-69.74907388966999,11218,Bond,3,54792.14042999999,54792.14078,30.0,472.260009765625,595.0999755859381,Snapshot Survey for Planetary Nebulae in Globular Clusters of the Local Group,55159.71315,POLYGON ICRS  82.50080249 -69.71898029  82.61953700 -69.73528521  82.57253543 -69.77639773  82.45360201 -69.76006473  82.50080249 -69.71898029,http://archive.stsci.edu/hst/previews/U9YV/U9YV0O01M_256.jpg,2003751816,2012882983,1942.7262328001002,6.0,156.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1916,,hst_11218_0n_wfpc2_f555w_pc,79.66039611568891,-69.41667384893539,11218,Bond,3,54618.88492,54618.8936,60.0,472.260009765625,595.0999755859381,,54984.03399,POLYGON J2000 79.68110314 -69.41812135 79.68134500 -69.41801100 79.65888382 -69.41191817 79.65857000 -69.41183300 79.64100700 -69.41983900 79.64132091 -69.41992423 79.64108000 -69.42003400 79.66385700 -69.42621600 79.68141900 -69.41820700 79.68110314 -69.41812135,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11218_0n_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004542499,2014922592,1947.9953286448301,5.0,135.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC2005,,hst_11218_0o_wfpc2_f555w_wf,82.5533917261803,-69.7561635313398,11218,Bond,3,54792.14042999999,54792.1998,60.0,472.260009765625,595.0999755859381,,55159.714470000006,POLYGON J2000 82.61587100 -69.73603500 82.55631600 -69.72798600 82.54448808 -69.73847513 82.52099100 -69.73521200 82.51221815 -69.74279017 82.48214400 -69.73853900 82.45800500 -69.75902200 82.45837983 -69.75907500 82.45823000 -69.75920200 82.51745700 -69.76756500 82.51754914 -69.76748693 82.57154400 -69.77489800 82.57169171 -69.77476922 82.59234686 -69.75674454 82.59286900 -69.75681500 82.59531303 -69.75464972 82.59545825 -69.75452105 82.61609800 -69.73621600 82.61572396 -69.73616553 82.61587100 -69.73603500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11218_0o_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004542506,2014922599,1948.2341566489301,6.0,156.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1916,,hst_05916_04_wfpc2_f555w_pc,79.6579015462025,-69.4075511808723,5916,Suntzeff,3,50061.11894,50061.14279,1540.0,472.260009765625,595.0999755859381,,50427.58624,POLYGON J2000 79.65955800 -69.41467800 79.67817400 -69.40697000 79.65624300 -69.40042000 79.63762800 -69.40813000 79.65955800 -69.41467800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05916_04_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004392921,2014773014,1977.61876242451,5.0,135.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1916,,hst_05916_04_wfpc2_f814w_pc,79.6579015462025,-69.4075511808723,5916,Suntzeff,3,50061.14532,50061.1745,1860.0,713.510009765625,867.4500122070309,,50427.61074,POLYGON J2000 79.63762800 -69.40813000 79.65955800 -69.41467800 79.67817400 -69.40697000 79.65624300 -69.40042000 79.63762800 -69.40813000,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05916_04_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004392923,2014773016,1977.61876242451,5.0,135.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC2005,,hst_05916_05_wfpc2_f555w_wf,82.5662609092565,-69.7614916516908,5916,Suntzeff,3,50009.02935,50009.05321000001,1540.0,472.260009765625,595.0999755859381,,50375.79294,POLYGON J2000 82.51438300 -69.78146900 82.57197833 -69.77702009 82.57683500 -69.77664400 82.57678180 -69.77656162 82.63336500 -69.77198700 82.62052399 -69.75296946 82.62107200 -69.75292400 82.60619800 -69.73141900 82.54399500 -69.73656700 82.55155995 -69.74751871 82.52688200 -69.74947700 82.53216615 -69.75743341 82.50045000 -69.75988000 82.51438300 -69.78146900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05916_05_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004392928,2014773021,2001.07521153026,6.0,156.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC2005,,hst_05916_05_wfpc2_f814w_wf,82.5662609092565,-69.7614916516908,5916,Suntzeff,3,50009.05574,50009.08492,1860.0,713.510009765625,867.4500122070309,,50375.79644,POLYGON J2000 82.57678180 -69.77656162 82.63336500 -69.77198700 82.62052399 -69.75296946 82.62107200 -69.75292400 82.60619800 -69.73141900 82.54399500 -69.73656700 82.55155995 -69.74751871 82.52688200 -69.74947700 82.53216615 -69.75743341 82.50045000 -69.75988000 82.51438300 -69.78146900 82.57197833 -69.77702009 82.57683500 -69.77664400 82.57678180 -69.77656162,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05916_05_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004392930,2014773023,2001.07521153026,6.0,156.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC2005,,hst_11218_0o_wfpc2_f555w_pc,82.52658590968831,-69.7396961273506,11218,Bond,3,54792.14042999999,54792.1998,60.0,472.260009765625,595.0999755859381,,55159.714470000006,POLYGON J2000 82.54796972 -69.73910793 82.54811900 -69.73897900 82.52136527 -69.73526401 82.52099100 -69.73521200 82.51012200 -69.74460000 82.51049643 -69.74465199 82.51034700 -69.74478100 82.53747200 -69.74854500 82.54834500 -69.73916000 82.54796972 -69.73910793,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11218_0o_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004542505,2014922598,2014.2311519619104,6.0,156.0
image,HST,WFPC2/WFC,HLA,F439W,OPTICAL,STAR-0520-6915,,hst_07306_06_wfpc2_f439w_wf,80.0599127262541,-69.2555089735784,7306,Cook,3,51281.08071,51281.10617,1600.0,405.600006103516,452.920013427734,,51647.48382,POLYGON J2000 80.05214000 -69.22987500 80.05219376 -69.22995935 79.99696800 -69.23458300 80.00964897 -69.25358949 80.00911700 -69.25363500 80.02380400 -69.27512600 80.02403250 -69.27510645 80.07806381 -69.27047499 80.08052099 -69.27026391 80.08451200 -69.26992100 80.07703559 -69.25897779 80.10112700 -69.25699500 80.09590903 -69.24904937 80.12686200 -69.24656800 80.11309200 -69.22499200 80.05214000 -69.22987500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07306_06_wfpc2_f439w_wf&size=ALL&format=jpeg&output_size=256,2004421050,2014801143,2025.7080379703305,7.0,140.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,STAR-0520-6915,,hst_07306_06_wfpc2_f555w_wf,80.0619278986652,-69.2581872558965,7306,Cook,3,51281.21612,51281.28024,1620.0,472.260009765625,595.0999755859381,,51647.66116,POLYGON J2000 80.00883700 -69.25351600 80.02352500 -69.27500700 80.02371167 -69.27499103 80.02380400 -69.27512600 80.02384333 -69.27512264 80.02403250 -69.27510645 80.07806381 -69.27047499 80.08052099 -69.27026391 80.08451200 -69.26992100 80.07703559 -69.25897779 80.10112700 -69.25699500 80.09590903 -69.24904937 80.12686200 -69.24656800 80.12677542 -69.24643247 80.11309200 -69.22499200 80.11289936 -69.22500747 80.11281300 -69.22487200 80.05186100 -69.22975500 80.05191481 -69.22983944 79.99668900 -69.23446400 80.00936964 -69.25347043 80.00883700 -69.25351600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07306_06_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004421052,2014801145,2025.7080379703305,7.0,140.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,STAR-0520-6915,,hst_07306_06_wfpc2_f814w_wf,80.05616687897809,-69.2568756832031,7306,Cook,3,51281.16265,51281.21288,1020.0,713.510009765625,867.4500122070309,,51647.66282,POLYGON J2000 80.02371340 -69.27499088 80.02376000 -69.27505900 80.02379854 -69.27505570 80.02398790 -69.27503950 80.07801874 -69.27040718 80.08047608 -69.27019606 80.08446800 -69.26985300 80.07699115 -69.25890989 80.10108300 -69.25692800 80.09586523 -69.24898186 80.12681800 -69.24650000 80.11304800 -69.22492400 80.11285598 -69.22493942 80.11281300 -69.22487200 80.05205308 -69.22973965 80.05186100 -69.22975500 80.05191481 -69.22983944 79.99668900 -69.23446400 80.00936964 -69.25347043 80.00883700 -69.25351600 80.02352500 -69.27500700 80.02371340 -69.27499088,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07306_06_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004421056,2014801149,2025.94827325452,7.0,140.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC2005,,hst_05916_05_wfpc2_f555w_pc,82.54439935259751,-69.75327436975489,5916,Suntzeff,3,50009.02935,50009.05321000001,1540.0,472.260009765625,595.0999755859381,,50375.79294,POLYGON J2000 82.53342900 -69.75933400 82.56192300 -69.75707000 82.55538300 -69.74721500 82.52688200 -69.74947700 82.53342900 -69.75933400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05916_05_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004392927,2014773020,2034.59082412409,6.0,156.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC2005,,hst_05916_05_wfpc2_f814w_pc,82.54439935259741,-69.75327436975489,5916,Suntzeff,3,50009.05574,50009.08492,1860.0,713.510009765625,867.4500122070309,,50375.79644,POLYGON J2000 82.53342900 -69.75933400 82.56192300 -69.75707000 82.55538300 -69.74721500 82.52688200 -69.74947700 82.53342900 -69.75933400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05916_05_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004392929,2014773022,2034.59082412409,6.0,156.0
image,HST,WFPC2/PC,HLA,F439W,OPTICAL,STAR-0520-6915,,hst_07306_06_wfpc2_f439w_pc,80.083985515099,-69.25321584912611,7306,Cook,3,51281.08071,51281.10617,1600.0,405.600006103516,452.920013427734,,51647.48382,POLYGON J2000 80.10112700 -69.25699500 80.09465900 -69.24714500 80.06685000 -69.24943500 80.07331100 -69.25928400 80.10112700 -69.25699500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07306_06_wfpc2_f439w_pc&size=ALL&format=jpeg&output_size=256,2004421049,2014801142,2055.94325280463,7.0,140.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,STAR-0520-6915,,hst_07306_06_wfpc2_f555w_pc,80.08954488059891,-69.2543931185017,7306,Cook,3,51281.21612,51281.28024,1620.0,472.260009765625,595.0999755859381,,51647.66116,POLYGON J2000 80.07331100 -69.25928400 80.10112700 -69.25699500 80.10103847 -69.25686023 80.09465900 -69.24714500 80.09446902 -69.24716066 80.09438000 -69.24702500 80.06657000 -69.24931500 80.07303100 -69.25916400 80.07322195 -69.25914831 80.07331100 -69.25928400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07306_06_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004421051,2014801144,2055.94325280463,7.0,140.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,STAR-0520-6915,,hst_07306_06_wfpc2_f814w_pc,80.078143419209,-69.25185897668939,7306,Cook,3,51281.16265,51281.21288,1020.0,713.510009765625,867.4500122070309,,51647.66282,POLYGON J2000 80.06657000 -69.24931500 80.07303100 -69.25916400 80.07322159 -69.25914834 80.07326600 -69.25921600 80.10108300 -69.25692800 80.09461500 -69.24707700 80.09442443 -69.24709271 80.09438000 -69.24702500 80.06676062 -69.24929932 80.06657000 -69.24931500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_07306_06_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004421055,2014801148,2056.1817574353304,7.0,140.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1898,,hst_05916_03_wfpc2_f555w_wf,79.1881408676825,-69.6673648316701,5916,Suntzeff,3,50061.05227,50061.07612,1540.0,472.260009765625,595.0999755859381,,50427.5794,POLYGON J2000 79.22040688 -69.67831474 79.22082200 -69.67844400 79.22529309 -69.67671312 79.26330400 -69.66198200 79.21589900 -69.64720500 79.19426880 -69.65558818 79.17565300 -69.64967500 79.15981229 -69.65570433 79.13606200 -69.64806800 79.09284800 -69.66431000 79.13962900 -69.67934100 79.13979418 -69.67927899 79.18265700 -69.69278200 79.22040688 -69.67831474,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05916_03_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004392916,2014773009,2063.6009682318804,8.0,124.0
