#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#Names, RAJ2000, DEJ2000, Type, amaj, amin, PA, Com, SimbadName, Product Type, Calibration Level, Mission, Observation ID, Target Name, RA, Dec, Start Time, End Time, Exposure Time, Waveband, Filters, Target Classification, Observation Title, Release Date, Instrument, Principal Investigator, Proposal ID, Object ID, s_region, jpegURL, Product Group ID, Project, Distance (")
#@string, ra, dec, string, string, string, string, string, string, string, int, string, string, string, ra, dec, float, float, float, string, string, string, string, float, string, string, string, string, string, string, string, string, float
Names,RAJ2000,DEJ2000,Type,amaj,amin,PA,Com,SimbadName,dataproduct_type,calib_level,obs_collection,obs_id,target_name,s_ra,s_dec,t_min,t_max,t_exptime,wavelength_region,filters,target_classification,obs_title,t_obs_release,instrument,proposal_pi,proposal_id,objID,s_region,jpegURL,obsid,project,distance
"BSDL2488,LOGLE618",83.8458333333333,-69.745,C,0.550000011920929,0.5,140,in LMC-N154,BSDL2488,image,3,HST,hst_10903_03_wfpc2_f555w_wf,2004-LMC-976,83.8223810949857,-69.743884889517,54280.08838,54280.10181,1000,OPTICAL,F555W,,,54280.6437,WFPC2/WFC,REST,10903,2013620172,POLYGON J2000 83.87816756 -69.73674411 83.84675700 -69.71983300 83.79930531 -69.73039722 83.79899700 -69.73023300 83.79346570 -69.73148030 83.74545600 -69.74229300 83.78031800 -69.76084300 83.80758806 -69.75470644 83.82118800 -69.76209200 83.84105780 -69.75770404 83.85836100 -69.76721900 83.91244500 -69.75543700 83.87837900 -69.73669800 83.87816756 -69.73674411,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10903_03_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004223674,HLA,0
BSDL1496,80.8708333333333,-68.4397222222222,CA,0.550000011920929,0.44999998807907104,50,,BSDL1496,image,3,HST,hst_10903_08_wfpc2_f814w_wf,2003-LMC-101,80.8199025048823,-68.4382650572223,54239.99671,54240.01014,1000,OPTICAL,F814W,,,54240.7536,WFPC2/WFC,REST,10903,2013620204,POLYGON J2000 80.78269900 -68.42641300 80.76079100 -68.44700700 80.76094764 -68.44702955 80.81085013 -68.45420526 80.81315590 -68.45453635 80.81685900 -68.45506800 80.82802438 -68.44458362 80.85013700 -68.44785000 80.85840666 -68.44027961 80.88672300 -68.44453100 80.90949000 -68.42405400 80.85373100 -68.41567800 80.85364142 -68.41575863 80.80281000 -68.40833400 80.78319360 -68.42648422 80.78269900 -68.42641300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10903_08_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004223706,HLA,0
BSDL1496,80.8708333333333,-68.4397222222222,CA,0.550000011920929,0.44999998807907104,50,,BSDL1496,image,3,HST,hst_10903_08_wfpc2_f555w_wf,2003-LMC-101,80.8199025048823,-68.4382650572223,54239.97935,54239.99278,1000,OPTICAL,F555W,,,54240.75183,WFPC2/WFC,REST,10903,2013620202,POLYGON J2000 80.78319360 -68.42648422 80.78269900 -68.42641300 80.76079100 -68.44700700 80.76094764 -68.44702955 80.81085013 -68.45420526 80.81315590 -68.45453635 80.81685900 -68.45506800 80.82802438 -68.44458362 80.85013700 -68.44785000 80.85840666 -68.44027961 80.88672300 -68.44453100 80.90949000 -68.42405400 80.85373100 -68.41567800 80.85364142 -68.41575863 80.80281000 -68.40833400 80.78319360 -68.42648422,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10903_08_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004223704,HLA,0
"KMK88-47,LOGLE358",79.9875,-69.6911111111111,C,1.0,0.8999999761581421,60,,KMK88 47,image,3,HST,hst_10903_09_wfpc2_f814w_wf,2003-LMC-219,79.9397481307416,-69.703895361262,54239.1231,54239.13653,1000,OPTICAL,F814W,,,54239.89885,WFPC2/WFC,REST,10903,2013620210,POLYGON J2000 79.89381555 -69.69571819 79.89325900 -69.69569300 79.88505100 -69.71762100 79.88525050 -69.71763003 79.94154388 -69.72016939 79.94413072 -69.72028564 79.94830200 -69.72047300 79.95248912 -69.70930763 79.97749800 -69.71051700 79.98073606 -69.70243711 80.01280600 -69.70405200 80.02197600 -69.68216100 79.95882600 -69.67897700 79.95879021 -69.67906247 79.90136600 -69.67636400 79.89381555 -69.69571819,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10903_09_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004223712,HLA,0
H86-106e,12.6541666666667,-73.3363888888889,C,0.550000011920929,0.44999998807907104,80,"mP,in DEMS52",NAME [H86] 106E,image,3,HST,U9K62301M,SMC-DEEP-FIELD2C-ALT,12.64955065475,-73.32931037578,54418.04117,54418.05043,800,OPTICAL,F606W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.62142,WFPC2/WFC,ZEZAS,10766,2012874125,POLYGON GSC1  12.71181218 -73.30150665  12.74180441 -73.34491529  12.59042315 -73.35347235  12.56078522 -73.31004282  12.71181218 -73.30150665,http://archive.stsci.edu/hst/previews/U9K6/U9K62301M_256.jpg,2003735703,DADS,0
H86-106w,12.6291666666667,-73.3363888888889,C,0.5,0.4000000059604645,90,"mP,in DEMS52",NAME [H86] 106W,image,3,HST,U9K62301M,SMC-DEEP-FIELD2C-ALT,12.64955065475,-73.32931037578,54418.04117,54418.05043,800,OPTICAL,F606W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.62142,WFPC2/WFC,ZEZAS,10766,2012874125,POLYGON GSC1  12.71181218 -73.30150665  12.74180441 -73.34491529  12.59042315 -73.35347235  12.56078522 -73.31004282  12.71181218 -73.30150665,http://archive.stsci.edu/hst/previews/U9K6/U9K62301M_256.jpg,2003735703,DADS,0
H86-146,13.4291666666667,-72.3877777777778,CA,0.8999999761581421,0.8999999761581421,0,,[H86] 146,image,3,HST,HST_10766_07_ACS_WFC_F814W,SMC-DEEP-FIELD1A,13.4070689907765,-72.4169546162611,54030.35618,54030.37233,1074,OPTICAL,F814W,,,54395.64738,ACS/WFC,Zezas,10766,2013613657,POLYGON J2000 13.31556538 -72.41185573 13.31544980 -72.41268290 13.31566738 -72.41269163 13.31562708 -72.41298008 13.31383130 -72.41291540 13.30910410 -72.44149920 13.30934300 -72.44150780 13.30920600 -72.44233490 13.30944492 -72.44234350 13.30930790 -72.44317070 13.49559680 -72.44978509 13.49607400 -72.44980180 13.50050880 -72.42121400 13.50027054 -72.42120565 13.50039870 -72.42037820 13.50016054 -72.42036985 13.50028870 -72.41954240 13.49969959 -72.41952174 13.50311070 -72.39316810 13.50289367 -72.39315959 13.50300060 -72.39233230 13.50278366 -72.39232379 13.50289060 -72.39149640 13.31920430 -72.38420620 13.31534780 -72.41184700 13.31556538 -72.41185573,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10766_07_ACS_WFC_F814W&size=ALL&format=jpeg&output_size=256,2004217159,HLA,2.90474370146821
"H86-107,SOGLE61",12.5,-73.255,CA,1.2000000476837158,0.75,130,in DEMS49,[H86] 107,image,3,HST,U9K62101M,SMC-DEEP-FIELD2A-ALT,12.53558740215,-73.27252814658,54420.64117,54420.65043,800,OPTICAL,F606W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54787.8794,WFPC2/WFC,ZEZAS,10766,2012874113,POLYGON GSC1  12.60177497 -73.24552621  12.62509631 -73.28926758  12.47306193 -73.29593082  12.45010392 -73.25217311  12.60177497 -73.24552621,http://archive.stsci.edu/hst/previews/U9K6/U9K62101M_256.jpg,2003735691,DADS,0
H86-106e,12.6541666666667,-73.3363888888889,C,0.550000011920929,0.44999998807907104,80,"mP,in DEMS52",NAME [H86] 106E,image,3,HST,U9K62304M,SMC-DEEP-FIELD2C-ALT,12.64935995308,-73.32939191928,54418.08075,54418.09001,800,OPTICAL,F814W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.6229,WFPC2/WFC,ZEZAS,10766,2012874128,POLYGON GSC1  12.71162211 -73.30158825  12.74161396 -73.34499693  12.59023187 -73.35355383  12.56059433 -73.31012427  12.71162211 -73.30158825,http://archive.stsci.edu/hst/previews/U9K6/U9K62304M_256.jpg,2003735706,DADS,0
H86-106w,12.6291666666667,-73.3363888888889,C,0.5,0.4000000059604645,90,"mP,in DEMS52",NAME [H86] 106W,image,3,HST,U9K62304M,SMC-DEEP-FIELD2C-ALT,12.64935995308,-73.32939191928,54418.08075,54418.09001,800,OPTICAL,F814W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.6229,WFPC2/WFC,ZEZAS,10766,2012874128,POLYGON GSC1  12.71162211 -73.30158825  12.74161396 -73.34499693  12.59023187 -73.35355383  12.56059433 -73.31012427  12.71162211 -73.30158825,http://archive.stsci.edu/hst/previews/U9K6/U9K62304M_256.jpg,2003735706,DADS,0
H86-146,13.4291666666667,-72.3877777777778,CA,0.8999999761581421,0.8999999761581421,0,,[H86] 146,image,3,HST,HST_10766_07_ACS_WFC_F606W,SMC-DEEP-FIELD1A,13.4070693760882,-72.4169538014954,54030.32027,54030.35367,1149,OPTICAL,F606W,,,54395.62625,ACS/WFC,Zezas,10766,2013613656,POLYGON J2000 13.50289580 -72.39149420 13.31920150 -72.38420440 13.31897103 -72.38585829 13.31534410 -72.41184630 13.31556119 -72.41185501 13.31544560 -72.41268210 13.31566269 -72.41269081 13.31562231 -72.41297974 13.31382760 -72.41291510 13.31355435 -72.41456945 13.30909920 -72.44150000 13.30933756 -72.44150858 13.30920050 -72.44233590 13.30943885 -72.44234448 13.30930180 -72.44317170 13.49607870 -72.44980240 13.50051490 -72.42121300 13.50027612 -72.42120463 13.50040430 -72.42037730 13.50016543 -72.42036893 13.50029360 -72.41954160 13.49970496 -72.41952096 13.50311700 -72.39316540 13.50289948 -72.39315687 13.50300640 -72.39232980 13.50278888 -72.39232127 13.50289580 -72.39149420,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=HST_10766_07_ACS_WFC_F606W&size=ALL&format=jpeg&output_size=256,2004217158,HLA,2.89719342416832
"H86-107,SOGLE61",12.5,-73.255,CA,1.2000000476837158,0.75,130,in DEMS49,[H86] 107,image,3,HST,hst_10766_21_wfpc2_f606w_wf,SMC-DEEP-FIELD2A-ALT,12.5345068536259,-73.2750272357449,54420.64117,54420.78029,2400,OPTICAL,F606W,,,54787.87998,WFPC2/WFC,ZEZAS,10766,2013613672,POLYGON J2000 12.45543400 -73.25311500 12.45546823 -73.25318433 12.45523100 -73.25319400 12.45526525 -73.25326337 12.45502900 -73.25327300 12.46586500 -73.27519200 12.46610134 -73.27518238 12.46615683 -73.27518012 12.47667300 -73.29505700 12.54375630 -73.29211816 12.54386100 -73.29230900 12.55179093 -73.29195016 12.55202681 -73.29193949 12.61974900 -73.28886200 12.61971165 -73.28879392 12.61995100 -73.28878300 12.61991365 -73.28871492 12.62015300 -73.28870400 12.60817500 -73.26684400 12.56953359 -73.26860073 12.56507000 -73.25993100 12.53701987 -73.26113073 12.53155818 -73.25006828 12.53152400 -73.24999900 12.45543400 -73.25311500,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10766_21_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004217174,HLA,0
H86-106w,12.6291666666667,-73.3363888888889,C,0.5,0.4000000059604645,90,"mP,in DEMS52",NAME [H86] 106W,image,3,HST,U9K62303M,SMC-DEEP-FIELD2C-ALT,12.64935995308,-73.32939191928,54418.06756,54418.07682,800,OPTICAL,F606W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.62242,WFPC2/WFC,ZEZAS,10766,2012874127,POLYGON GSC1  12.71162211 -73.30158825  12.74161396 -73.34499693  12.59023187 -73.35355383  12.56059433 -73.31012427  12.71162211 -73.30158825,http://archive.stsci.edu/hst/previews/U9K6/U9K62303M_256.jpg,2003735705,DADS,0
H86-106e,12.6541666666667,-73.3363888888889,C,0.550000011920929,0.44999998807907104,80,"mP,in DEMS52",NAME [H86] 106E,image,3,HST,U9K62303M,SMC-DEEP-FIELD2C-ALT,12.64935995308,-73.32939191928,54418.06756,54418.07682,800,OPTICAL,F606W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.62242,WFPC2/WFC,ZEZAS,10766,2012874127,POLYGON GSC1  12.71162211 -73.30158825  12.74161396 -73.34499693  12.59023187 -73.35355383  12.56059433 -73.31012427  12.71162211 -73.30158825,http://archive.stsci.edu/hst/previews/U9K6/U9K62303M_256.jpg,2003735705,DADS,0
"H86-107,SOGLE61",12.5,-73.255,CA,1.2000000476837158,0.75,130,in DEMS49,[H86] 107,image,3,HST,U9K62103M,SMC-DEEP-FIELD2A-ALT,12.53538520661,-73.2726072377,54420.70436,54420.71362,800,OPTICAL,F606W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54787.87973,WFPC2/WFC,ZEZAS,10766,2012874115,POLYGON GSC1  12.60157341 -73.24560537  12.62489432 -73.28934676  12.47285917 -73.29600984  12.44990158 -73.25225211  12.60157341 -73.24560537,http://archive.stsci.edu/hst/previews/U9K6/U9K62103M_256.jpg,2003735693,DADS,0
"H86-107,SOGLE61",12.5,-73.255,CA,1.2000000476837158,0.75,130,in DEMS49,[H86] 107,image,3,HST,U9K62105M,SMC-DEEP-FIELD2A-ALT,12.53518300921,-73.27268632862,54420.77103,54420.78029,800,OPTICAL,F606W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54787.87998,WFPC2/WFC,ZEZAS,10766,2012874117,POLYGON GSC1  12.60137169 -73.24568449  12.62469243 -73.28942590  12.47265653 -73.29608890  12.44969912 -73.25233116  12.60137169 -73.24568449,http://archive.stsci.edu/hst/previews/U9K6/U9K62105M_256.jpg,2003735695,DADS,0
"H86-107,SOGLE61",12.5,-73.255,CA,1.2000000476837158,0.75,130,in DEMS49,[H86] 107,image,3,HST,U9K62106M,SMC-DEEP-FIELD2A-ALT,12.53518300921,-73.27268632862,54420.78422,54420.79348,800,OPTICAL,F814W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54787.88024,WFPC2/WFC,ZEZAS,10766,2012874118,POLYGON GSC1  12.60137169 -73.24568449  12.62469243 -73.28942590  12.47265653 -73.29608890  12.44969912 -73.25233116  12.60137169 -73.24568449,http://archive.stsci.edu/hst/previews/U9K6/U9K62106M_256.jpg,2003735696,DADS,0
H86-106e,12.6541666666667,-73.3363888888889,C,0.550000011920929,0.44999998807907104,80,"mP,in DEMS52",NAME [H86] 106E,image,3,HST,hst_10766_23_wfpc2_f606w_wf,SMC-DEEP-FIELD2C-ALT,12.6578231718382,-73.3267159993845,54418.04117,54418.10459,2400,OPTICAL,F606W,,,54785.62369,WFPC2/WFC,ZEZAS,10766,2013613684,POLYGON J2000 12.64926066 -73.31790602 12.64215655 -73.30699068 12.64206700 -73.30685300 12.56626900 -73.31091700 12.56631352 -73.31098542 12.56607800 -73.31099800 12.56612315 -73.31106738 12.56588700 -73.31108000 12.58006600 -73.33284400 12.58035857 -73.33282838 12.59390700 -73.35255400 12.66070454 -73.34878024 12.66083800 -73.34896900 12.66873918 -73.34851103 12.66897484 -73.34849737 12.73638300 -73.34457700 12.73633556 -73.34450991 12.73657400 -73.34449600 12.73652585 -73.34442789 12.73676400 -73.34441400 12.72149636 -73.32279216 12.72144900 -73.32272500 12.68298343 -73.32496290 12.67724229 -73.31642488 12.67719600 -73.31635600 12.64926066 -73.31790602,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10766_23_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004217186,HLA,0
H86-106w,12.6291666666667,-73.3363888888889,C,0.5,0.4000000059604645,90,"mP,in DEMS52",NAME [H86] 106W,image,3,HST,hst_10766_23_wfpc2_f606w_wf,SMC-DEEP-FIELD2C-ALT,12.6578231718382,-73.3267159993845,54418.04117,54418.10459,2400,OPTICAL,F606W,,,54785.62369,WFPC2/WFC,ZEZAS,10766,2013613684,POLYGON J2000 12.64926066 -73.31790602 12.64215655 -73.30699068 12.64206700 -73.30685300 12.56626900 -73.31091700 12.56631352 -73.31098542 12.56607800 -73.31099800 12.56612315 -73.31106738 12.56588700 -73.31108000 12.58006600 -73.33284400 12.58035857 -73.33282838 12.59390700 -73.35255400 12.66070454 -73.34878024 12.66083800 -73.34896900 12.66873918 -73.34851103 12.66897484 -73.34849737 12.73638300 -73.34457700 12.73633556 -73.34450991 12.73657400 -73.34449600 12.73652585 -73.34442789 12.73676400 -73.34441400 12.72149636 -73.32279216 12.72144900 -73.32272500 12.68298343 -73.32496290 12.67724229 -73.31642488 12.67719600 -73.31635600 12.64926066 -73.31790602,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10766_23_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004217186,HLA,0
H86-106e,12.6541666666667,-73.3363888888889,C,0.550000011920929,0.44999998807907104,80,"mP,in DEMS52",NAME [H86] 106E,image,3,HST,U9K62306M,SMC-DEEP-FIELD2C-ALT,12.6491692496,-73.3294734626,54418.10853,54418.11779,800,OPTICAL,F814W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.62448,WFPC2/WFC,ZEZAS,10766,2012874130,POLYGON GSC1  12.71143204 -73.30166986  12.74142351 -73.34507856  12.59004060 -73.35363532  12.56040343 -73.31020573  12.71143204 -73.30166986,http://archive.stsci.edu/hst/previews/U9K6/U9K62306M_256.jpg,2003735708,DADS,0
H86-106w,12.6291666666667,-73.3363888888889,C,0.5,0.4000000059604645,90,"mP,in DEMS52",NAME [H86] 106W,image,3,HST,U9K62306M,SMC-DEEP-FIELD2C-ALT,12.6491692496,-73.3294734626,54418.10853,54418.11779,800,OPTICAL,F814W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.62448,WFPC2/WFC,ZEZAS,10766,2012874130,POLYGON GSC1  12.71143204 -73.30166986  12.74142351 -73.34507856  12.59004060 -73.35363532  12.56040343 -73.31020573  12.71143204 -73.30166986,http://archive.stsci.edu/hst/previews/U9K6/U9K62306M_256.jpg,2003735708,DADS,0
H86-106e,12.6541666666667,-73.3363888888889,C,0.550000011920929,0.44999998807907104,80,"mP,in DEMS52",NAME [H86] 106E,image,3,HST,U9K62305M,SMC-DEEP-FIELD2C-ALT,12.6491692496,-73.3294734626,54418.09534,54418.10459,800,OPTICAL,F606W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.62369,WFPC2/WFC,ZEZAS,10766,2012874129,POLYGON GSC1  12.71143204 -73.30166986  12.74142351 -73.34507856  12.59004060 -73.35363532  12.56040343 -73.31020573  12.71143204 -73.30166986,http://archive.stsci.edu/hst/previews/U9K6/U9K62305M_256.jpg,2003735707,DADS,0
H86-106w,12.6291666666667,-73.3363888888889,C,0.5,0.4000000059604645,90,"mP,in DEMS52",NAME [H86] 106W,image,3,HST,U9K62305M,SMC-DEEP-FIELD2C-ALT,12.6491692496,-73.3294734626,54418.09534,54418.10459,800,OPTICAL,F606W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.62369,WFPC2/WFC,ZEZAS,10766,2012874129,POLYGON GSC1  12.71143204 -73.30166986  12.74142351 -73.34507856  12.59004060 -73.35363532  12.56040343 -73.31020573  12.71143204 -73.30166986,http://archive.stsci.edu/hst/previews/U9K6/U9K62305M_256.jpg,2003735707,DADS,0
H86-106w,12.6291666666667,-73.3363888888889,C,0.5,0.4000000059604645,90,"mP,in DEMS52",NAME [H86] 106W,image,3,HST,hst_10766_23_wfpc2_f814w_wf,SMC-DEEP-FIELD2C-ALT,12.6578231718382,-73.3267159993845,54418.05436,54418.11779,2400,OPTICAL,F814W,,,54785.62448,WFPC2/WFC,ZEZAS,10766,2013613686,POLYGON J2000 12.56626900 -73.31091700 12.56631352 -73.31098542 12.56607800 -73.31099800 12.56612315 -73.31106738 12.56588700 -73.31108000 12.58006600 -73.33284400 12.58035857 -73.33282838 12.59390700 -73.35255400 12.66070454 -73.34878024 12.66083800 -73.34896900 12.66873918 -73.34851103 12.66897484 -73.34849737 12.73638300 -73.34457700 12.73633556 -73.34450991 12.73657400 -73.34449600 12.73652585 -73.34442789 12.73676400 -73.34441400 12.72149636 -73.32279216 12.72144900 -73.32272500 12.68298343 -73.32496290 12.67724229 -73.31642488 12.67719600 -73.31635600 12.64926066 -73.31790602 12.64215655 -73.30699068 12.64206700 -73.30685300 12.56626900 -73.31091700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10766_23_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004217188,HLA,0
H86-106e,12.6541666666667,-73.3363888888889,C,0.550000011920929,0.44999998807907104,80,"mP,in DEMS52",NAME [H86] 106E,image,3,HST,hst_10766_23_wfpc2_f814w_wf,SMC-DEEP-FIELD2C-ALT,12.6578231718382,-73.3267159993845,54418.05436,54418.11779,2400,OPTICAL,F814W,,,54785.62448,WFPC2/WFC,ZEZAS,10766,2013613686,POLYGON J2000 12.56626900 -73.31091700 12.56631352 -73.31098542 12.56607800 -73.31099800 12.56612315 -73.31106738 12.56588700 -73.31108000 12.58006600 -73.33284400 12.58035857 -73.33282838 12.59390700 -73.35255400 12.66070454 -73.34878024 12.66083800 -73.34896900 12.66873918 -73.34851103 12.66897484 -73.34849737 12.73638300 -73.34457700 12.73633556 -73.34450991 12.73657400 -73.34449600 12.73652585 -73.34442789 12.73676400 -73.34441400 12.72149636 -73.32279216 12.72144900 -73.32272500 12.68298343 -73.32496290 12.67724229 -73.31642488 12.67719600 -73.31635600 12.64926066 -73.31790602 12.64215655 -73.30699068 12.64206700 -73.30685300 12.56626900 -73.31091700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10766_23_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004217188,HLA,0
"H86-107,SOGLE61",12.5,-73.255,CA,1.2000000476837158,0.75,130,in DEMS49,[H86] 107,image,3,HST,U9K62102M,SMC-DEEP-FIELD2A-ALT,12.53558740215,-73.27252814658,54420.65436,54420.66362,800,OPTICAL,F814W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54787.87948,WFPC2/WFC,ZEZAS,10766,2012874114,POLYGON GSC1  12.60177497 -73.24552621  12.62509631 -73.28926758  12.47306193 -73.29593082  12.45010392 -73.25217311  12.60177497 -73.24552621,http://archive.stsci.edu/hst/previews/U9K6/U9K62102M_256.jpg,2003735692,DADS,0
H86-106e,12.6541666666667,-73.3363888888889,C,0.550000011920929,0.44999998807907104,80,"mP,in DEMS52",NAME [H86] 106E,image,3,HST,U9K62302M,SMC-DEEP-FIELD2C-ALT,12.64955065475,-73.32931037578,54418.05436,54418.06362,800,OPTICAL,F814W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.62179,WFPC2/WFC,ZEZAS,10766,2012874126,POLYGON GSC1  12.71181218 -73.30150665  12.74180441 -73.34491529  12.59042315 -73.35347235  12.56078522 -73.31004282  12.71181218 -73.30150665,http://archive.stsci.edu/hst/previews/U9K6/U9K62302M_256.jpg,2003735704,DADS,0
H86-106w,12.6291666666667,-73.3363888888889,C,0.5,0.4000000059604645,90,"mP,in DEMS52",NAME [H86] 106W,image,3,HST,U9K62302M,SMC-DEEP-FIELD2C-ALT,12.64955065475,-73.32931037578,54418.05436,54418.06362,800,OPTICAL,F814W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54785.62179,WFPC2/WFC,ZEZAS,10766,2012874126,POLYGON GSC1  12.71181218 -73.30150665  12.74180441 -73.34491529  12.59042315 -73.35347235  12.56078522 -73.31004282  12.71181218 -73.30150665,http://archive.stsci.edu/hst/previews/U9K6/U9K62302M_256.jpg,2003735704,DADS,0
"H86-107,SOGLE61",12.5,-73.255,CA,1.2000000476837158,0.75,130,in DEMS49,[H86] 107,image,3,HST,U9K62104M,SMC-DEEP-FIELD2A-ALT,12.53538520661,-73.2726072377,54420.71756,54420.72682,800,OPTICAL,F814W,BE;BINARY PULSAR;EXT-STAR;INTERACTING BINARY;LMXB;NEUTRON STAR,A Deep X-ray Survey of the Small Magellanic Cloud,54787.8799,WFPC2/WFC,ZEZAS,10766,2012874116,POLYGON GSC1  12.60157341 -73.24560537  12.62489432 -73.28934676  12.47285917 -73.29600984  12.44990158 -73.25225211  12.60157341 -73.24560537,http://archive.stsci.edu/hst/previews/U9K6/U9K62104M_256.jpg,2003735694,DADS,0
"H86-107,SOGLE61",12.5,-73.255,CA,1.2000000476837158,0.75,130,in DEMS49,[H86] 107,image,3,HST,hst_10766_21_wfpc2_f814w_wf,SMC-DEEP-FIELD2A-ALT,12.5345068536259,-73.2750272357449,54420.65436,54420.79348,2400,OPTICAL,F814W,,,54787.88024,WFPC2/WFC,ZEZAS,10766,2013613674,POLYGON J2000 12.45502900 -73.25327300 12.46586500 -73.27519200 12.46610134 -73.27518238 12.46615683 -73.27518012 12.47667300 -73.29505700 12.54375630 -73.29211816 12.54386100 -73.29230900 12.55179093 -73.29195016 12.55202681 -73.29193949 12.61974900 -73.28886200 12.61971165 -73.28879392 12.61995100 -73.28878300 12.61991365 -73.28871492 12.62015300 -73.28870400 12.60817500 -73.26684400 12.56953359 -73.26860073 12.56507000 -73.25993100 12.53701987 -73.26113073 12.53155818 -73.25006828 12.53152400 -73.24999900 12.45543400 -73.25311500 12.45546823 -73.25318433 12.45523100 -73.25319400 12.45526525 -73.25326337 12.45502900 -73.25327300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_10766_21_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004217176,HLA,0
"SL423,LOGLE407",80.5625,-69.5113888888889,C,1.2000000476837158,1.100000023841858,80,"mT,in BSDL1405",[SL63] 423,image,3,HST,J9IT03IIQ,LMC-FIELD-1,80.55827988483,-69.49782503515,53851.1197,53851.12368,343,OPTICAL,F606W,HIGH LATITUDE FIELD;UNIDENTIFIED,An Astrometric Calibration Field Near the Ecliptic Pole,53851.81095,ACS/WFC,DIAZ-MILLER,10753,2012759186,POLYGON GSC1  80.44035422 -69.49496862  80.56551090 -69.45881358  80.67670190 -69.50115094  80.55181210 -69.53540896  80.44035422 -69.49496862,http://archive.stsci.edu/hst/previews/J9IT/J9IT03IIQ_256.jpg,2003110262,DADS,0
